标签,疾病名字,top10
116,甲状腺恶性肿瘤,甲状腺肿 甲状腺恶性肿瘤 甲状腺炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃炎 IgA肾病 肾结核
106,混合痔,混合痔 鼻窦炎 腰椎间盘突出 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾积水
246,输尿管结石,慢性肾功能不全 肺炎 肺恶性肿瘤 输尿管结石 肾结石 膀胱恶性肿瘤 冠状动脉粥样硬化性心脏病 脑卒中 肾恶性肿瘤 子宫平滑肌瘤
132,短暂性脑缺血发作,脑卒中 心律失常 乳腺良性肿瘤 颈椎病 冠状动脉粥样硬化性心脏病 甲状腺恶性肿瘤 胃息肉 糖尿病 胆石症 乳腺恶性肿瘤
198,胆石症,胆石症 冠状动脉粥样硬化性心脏病 肾恶性肿瘤 胆囊息肉 肺恶性肿瘤 腹部恶性肿瘤 输尿管结石 颈动脉狭窄 胆道感染 胰腺恶性肿瘤
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 子宫内膜息肉 陈旧性膝前十字韧带断裂 鼻窦炎 子宫平滑肌瘤 乳腺良性肿瘤 前列腺增生 输卵管积水 胆石症
88,支气管哮喘,慢性阻塞性肺疾病 支气管哮喘 肺炎 支气管扩张症 肺部感染 支气管炎 乳腺良性肿瘤 肺恶性肿瘤 气胸 肺曲霉菌病
90,支气管扩张症,慢性阻塞性肺疾病 肺炎 支气管扩张症 肺部感染 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺脓肿 支气管哮喘 支气管炎 胸腔积液
269,颈椎病,颈椎病 子宫平滑肌瘤 肺恶性肿瘤 腰椎管狭窄 腰椎间盘突出 子宫内膜息肉 子宫颈上皮内瘤变 视网膜脱离 甲状腺恶性肿瘤 胃息肉
45,妊娠期糖尿病,妊娠期糖尿病 膝关节病 阑尾炎 子宫平滑肌瘤 胃恶性肿瘤 前列腺增生 颈椎病 肠梗阻 肾恶性肿瘤 胸膜炎
197,胆囊息肉,胆囊息肉 甲状腺恶性肿瘤 乳腺良性肿瘤 子宫内膜息肉 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病 腹部良性肿瘤 腰椎间盘突出 乳腺恶性肿瘤 阑尾炎
275,食管良性肿瘤,子宫内膜息肉 乳腺良性肿瘤 结肠良性肿瘤 白内障 腹部良性肿瘤 结肠息肉 视网膜脱离 子宫颈上皮内瘤变 糖尿病 腹外疝
241,视网膜脱离,视网膜脱离 玻璃体积血 白内障 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
162,肺恶性肿瘤,慢性阻塞性肺疾病 支气管扩张症 肺恶性肿瘤 肺炎 肺结核 呼吸衰竭 脑卒中 冠状动脉粥样硬化性心脏病 支气管哮喘 间质性肺病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 糖尿病 脑卒中 高血压 胆石症 心力衰竭 慢性肾功能不全 腰椎管狭窄 腹部恶性肿瘤 支气管扩张症
67,心律失常,心律失常 冠状动脉粥样硬化性心脏病 乳腺良性肿瘤 脑卒中 肺炎 糖尿病 子宫内膜息肉 右心心肌病 高血压 胃食管反流
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 胆石症 心力衰竭 肺恶性肿瘤 高血压 急性胰腺炎 颈椎病 肾恶性肿瘤 膝关节病
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 陈旧性膝前十字韧带断裂 胆石症 输尿管结石 胃息肉 膝关节半月板损伤 颈椎病 乳腺恶性肿瘤 混合痔
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心力衰竭 心律失常 脑卒中 肺栓塞 短暂性脑缺血发作 前列腺增生 胆石症 膝关节病 消化性溃疡
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 心律失常 高血压 糖尿病 颈动脉狭窄 子宫内膜息肉 颈动脉硬化 胆石症 乳腺良性肿瘤
246,输尿管结石,颈椎病 腰椎管狭窄 腹部良性肿瘤 膝关节病 腰椎间盘突出 输尿管结石 肾恶性肿瘤 肾结石 脑动脉炎 跟腱断裂
198,胆石症,胆石症 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 肺恶性肿瘤 肺炎 心律失常 肝恶性肿瘤 慢性阻塞性肺疾病 胸腔积液 前列腺增生
146,结肠息肉,结肠息肉 结肠良性肿瘤 胆石症 冠状动脉粥样硬化性心脏病 颈椎病 膝关节半月板损伤 胃炎 前列腺增生 前列腺恶性肿瘤 阑尾炎
67,心律失常,心律失常 冠状动脉粥样硬化性心脏病 肺栓塞 肺炎 重叠综合征 肺恶性肿瘤 颈椎病 胃炎 支气管扩张症 糖尿病
45,妊娠期糖尿病,妊娠期糖尿病 卵巢良性肿瘤 腹部良性肿瘤 肝恶性肿瘤 子宫颈上皮内瘤变 心律失常 二尖瓣关闭不全 子宫平滑肌瘤 胃肠炎 胃肠功能紊乱
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
98,椎-基底动脉供血不全,椎-基底动脉供血不全 脑卒中 脑动脉供血不足 良性阵发性位置性眩晕 冠状动脉粥样硬化性心脏病 颈椎病 扩张型心肌病 肾结石 子宫平滑肌瘤 腰椎间盘突出
211,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 腰椎管狭窄 腹部恶性肿瘤 胆石症 肺炎 胰腺恶性肿瘤 肺恶性肿瘤 结肠息肉 椎-基底动脉供血不全
263,鞘膜积液,精索静脉曲张 乳腺良性肿瘤 冠状动脉粥样硬化性心脏病 腹外疝 鼻窦炎 糖尿病 白内障 前列腺恶性肿瘤 子宫内膜息肉 前列腺增生
125,白内障,白内障 糖尿病 脑卒中 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 颈椎病 心律失常 颅内损伤 玻璃体积血 高血压
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 心脏神经症 糖尿病 冠状动脉狭窄 高脂血症 结肠良性肿瘤 肺部感染 冠状动脉瘘
106,混合痔,混合痔 腹外疝 乳腺良性肿瘤 鞘膜积液 肛瘘 腹部良性肿瘤 膝关节半月板损伤 低血糖症 卵巢良性肿瘤 男性不育症
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 糖尿病 颈动脉狭窄 颈椎病 脑卒中 玻璃体积血 重症肌无力 膝关节病 膀胱恶性肿瘤
198,胆石症,胆石症 胆囊息肉 阑尾炎 颈椎病 冠状动脉粥样硬化性心脏病 精索静脉曲张 白内障 鞘膜积液 前列腺增生 肺间质纤维化
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管哮喘 肺恶性肿瘤 呼吸衰竭 支气管扩张症 肺炎 气胸 冠状动脉粥样硬化性心脏病 输卵管积水 颈椎病
164,肺栓塞,肺炎 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 支气管哮喘 肺结核 支气管炎 慢性阻塞性肺疾病 支气管扩张症 间质性肺病 肺隐球菌病
254,阑尾炎,阑尾炎 胆石症 妊娠期糖尿病 前列腺恶性肿瘤 腹部良性肿瘤 肠梗阻 急性腹膜炎 肾恶性肿瘤 主动脉夹层 腰椎间盘突出
168,肺炎,肺炎 支气管炎 玻璃体积血 视网膜脱离 新生儿高胆红素血症 淋巴结炎 心肌损害 多发性末梢神经炎 肾小球肾炎 糖尿病
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 颈椎病 脑卒中 乳腺良性肿瘤 腹部良性肿瘤 胆石症 高血压 冠状动脉粥样硬化性心脏病 肾积水
136,糖尿病,糖尿病 心律失常 冠状动脉粥样硬化性心脏病 颈椎病 高血压 心力衰竭 结肠良性肿瘤 癫癎 肾动脉狭窄 肾恶性肿瘤
211,脑卒中,脑卒中 结肠息肉 心律失常 冠状动脉粥样硬化性心脏病 颈椎病 结肠良性肿瘤 膀胱恶性肿瘤 腹部良性肿瘤 前列腺增生 输尿管结石
169,肺结核,心律失常 脑卒中 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺肉芽肿 结肠息肉 颈动脉狭窄 糖尿病 前列腺增生 膀胱恶性肿瘤
146,结肠息肉,结肠息肉 结肠良性肿瘤 胃息肉 胆石症 肾积水 直肠息肉 颈椎病 肩袖损伤 玻璃体积血 陈旧性膝前十字韧带断裂
2,上消化道出血,冠状动脉粥样硬化性心脏病 心力衰竭 肺炎 肺部感染 呼吸衰竭 心律失常 消化性溃疡 上消化道出血 肾恶性肿瘤 急性胰腺炎
113,玻璃体积血,脑卒中 肺恶性肿瘤 腹外疝 肺炎 白内障 玻璃体积血 腰椎管狭窄 腰椎间盘突出 心律失常 胆石症
211,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 肺炎 慢性肾功能不全 肾小球肾炎 短暂性脑缺血发作 糖尿病 颈椎病 支气管扩张症 慢性阻塞性肺疾病
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 动脉导管未闭 腰椎管狭窄 低血压 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
198,胆石症,冠状动脉粥样硬化性心脏病 胆石症 肾恶性肿瘤 肺炎 腹部良性肿瘤 输尿管结石 阑尾炎 心律失常 急性胰腺炎 肺良性肿瘤
67,心律失常,冠状动脉粥样硬化性心脏病 心律失常 颈椎病 膝关节前十字韧带完全断裂 气胸 心力衰竭 睡眠呼吸暂停低通气综合征 非霍奇金淋巴瘤 前列腺增生 肺炎
231,膝关节前十字韧带完全断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 室间隔缺损 阑尾炎 腹部良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
162,肺恶性肿瘤,肺炎 慢性阻塞性肺疾病 肺恶性肿瘤 支气管扩张症 冠状动脉粥样硬化性心脏病 间质性肺病 肺结核 白内障 心律失常 冠状动脉狭窄
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 糖尿病 心律失常 胆石症 肺恶性肿瘤 肾结石 结肠良性肿瘤 前列腺增生 输尿管结石 肺良性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 糖尿病 冠状动脉狭窄 心律失常 睡眠呼吸暂停低通气综合征 直肠息肉 子宫内膜息肉 冠状动脉瘘 高血压 高脂血症
200,胆道感染,胆石症 冠状动脉粥样硬化性心脏病 急性胰腺炎 肺炎 胆道感染 颈椎病 肺部感染 乳腺恶性肿瘤 腰椎管狭窄 消化性溃疡
136,糖尿病,糖尿病 子宫内膜息肉 冠状动脉粥样硬化性心脏病 脑卒中 子宫平滑肌瘤 结肠息肉 膝关节前十字韧带完全断裂 白内障 胃肠功能紊乱 胆石症
10,乳腺良性肿瘤,膝关节前十字韧带完全断裂 陈旧性膝前十字韧带断裂 膝关节半月板损伤 乳腺良性肿瘤 子宫内膜息肉 卵巢良性肿瘤 股骨颈骨折 腰椎间盘突出 子宫颈上皮内瘤变 鼻窦瘘
269,颈椎病,颈椎病 腰椎管狭窄 肾恶性肿瘤 高血压 阑尾炎 胆石症 腹部良性肿瘤 进行性系统性硬化症 玻璃体积血 子宫平滑肌瘤
22,冠状动脉狭窄,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 心律失常 糖尿病 肺结核 高血压 胃息肉 肺恶性肿瘤 腹外疝 脑卒中
211,脑卒中,脑卒中 椎-基底动脉供血不全 脑动脉供血不足 良性阵发性位置性眩晕 糖尿病 短暂性脑缺血发作 心律失常 帕金森病 肺结核 颈动脉狭窄
285,鼻窦瘘,鼻窦炎 乳腺良性肿瘤 鼻窦瘘 糖尿病 玻璃体积血 肩袖损伤 腹外疝 精索静脉曲张 结肠息肉 膝关节前十字韧带完全断裂
211,脑卒中,脑卒中 糖尿病 冠状动脉粥样硬化性心脏病 结肠息肉 心律失常 高血压 陈旧性膝前十字韧带断裂 胃息肉 膀胱恶性肿瘤 白内障
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 胆石症 IgA肾病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
267,颈动脉狭窄,冠状动脉粥样硬化性心脏病 颈动脉狭窄 颈椎病 心律失常 前列腺增生 糖尿病 脑卒中 肺炎 男性不育症 前列腺恶性肿瘤
211,脑卒中,脑卒中 肺炎 心律失常 肺部感染 肺栓塞 慢性肾功能不全 慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 腰椎管狭窄 肺恶性肿瘤
193,胃炎,急性胰腺炎 胃炎 糖尿病 输尿管结石 胃食管反流 冠状动脉粥样硬化性心脏病 消化性溃疡 阑尾炎 结肠良性肿瘤 胃息肉
106,混合痔,混合痔 子宫平滑肌瘤 膀胱结石 慢性阻塞性肺疾病 精索静脉曲张 胆石症 肛瘘 脑动脉供血不足 肾梗死 肾病综合征
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺炎 慢性阻塞性肺疾病 心肌炎 高血压 睡眠呼吸暂停低通气综合征 心脏神经症 前列腺恶性肿瘤 心力衰竭 白内障
168,肺炎,肺炎 细支气管炎 支气管炎 胃肠功能紊乱 肾病综合征 炎性肌病 高血压 糖尿病 过敏性紫癜 过敏性肺炎
147,结肠良性肿瘤,结肠息肉 混合痔 结肠良性肿瘤 前列腺恶性肿瘤 前列腺增生 溃疡性结肠炎 颈椎病 肺恶性肿瘤 腹部恶性肿瘤 膝关节前十字韧带完全断裂
10,乳腺良性肿瘤,乳腺良性肿瘤 糖尿病 冠状动脉粥样硬化性心脏病 心律失常 乳腺恶性肿瘤 膝关节病 脑卒中 下肢静脉曲张 高血压 颈动脉狭窄
59,库欣综合征,高血压 腰椎管狭窄 肺炎 胆石症 冠状动脉粥样硬化性心脏病 颈椎病 甲状腺肿 乳腺恶性肿瘤 卵巢良性肿瘤 原发性醛固酮增多症
87,抗磷脂综合征,输卵管积水 膝关节前十字韧带完全断裂 卵巢良性肿瘤 子宫平滑肌瘤 子宫内膜息肉 腹部良性肿瘤 妊娠期糖尿病 胆石症 膝关节半月板损伤 子宫颈上皮内瘤变
47,子宫平滑肌瘤,子宫内膜息肉 子宫平滑肌瘤 卵巢良性肿瘤 肾小球肾炎 胆石症 白内障 糖尿病 肺炎 胆囊息肉 睡眠呼吸暂停低通气综合征
10,乳腺良性肿瘤,乳腺良性肿瘤 子宫内膜息肉 肩袖损伤 乳腺恶性肿瘤 腹外疝 输尿管结石 前列腺增生 糖尿病 肾结石 高血压
221,腹外疝,腹外疝 鞘膜积液 混合痔 前列腺增生 胃息肉 精索静脉曲张 糖尿病 冠状动脉粥样硬化性心脏病 结肠良性肿瘤 甲状腺恶性肿瘤
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 甲状腺肿 心律失常 甲状腺炎 乳腺良性肿瘤 冠状动脉粥样硬化性心脏病 腰椎间盘突出 气胸 腹外疝 精索静脉曲张
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 子宫内膜息肉 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
158,肩袖损伤,肩袖损伤 冠状动脉粥样硬化性心脏病 输尿管结石 子宫内膜息肉 颈椎病 胆石症 膝关节病 结肠息肉 腹外疝 鼻窦炎
211,脑卒中,脑卒中 子宫内膜息肉 玻璃体积血 甲状腺肿 肺恶性肿瘤 腰椎管狭窄 腰椎间盘突出 心律失常 间质性肺病 慢性阻塞性肺疾病
211,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 糖尿病 肺炎 脑动脉供血不足 胆囊息肉 玻璃体积血 高血压 腰椎间盘突出 胃食管反流
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 冠状动脉狭窄 慢性肾功能不全 糖尿病 IgA肾病 肾小球肾炎 大隐静脉曲张 肺恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 妊娠期糖尿病 心律失常 子宫平滑肌瘤 肺恶性肿瘤 腰椎管狭窄 膝关节病 腰椎间盘突出 卵巢良性肿瘤 肾恶性肿瘤
267,颈动脉狭窄,冠状动脉粥样硬化性心脏病 胆石症 颈动脉狭窄 结肠良性肿瘤 结肠息肉 子宫平滑肌瘤 肾结石 子宫内膜息肉 胃炎 心律失常
46,子宫内膜息肉,子宫内膜息肉 子宫颈上皮内瘤变 子宫平滑肌瘤 输卵管积水 陈旧性膝前十字韧带断裂 鼻窦瘘 肺炎 新生儿高胆红素血症 腹部良性肿瘤 妊娠期糖尿病
125,白内障,白内障 视网膜脱离 糖尿病 混合痔 乳腺良性肿瘤 子宫内膜息肉 膝关节半月板损伤 玻璃体积血 肾盂肾炎 肾病综合征
162,肺恶性肿瘤,肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺炎 腰椎管狭窄 前列腺增生 输尿管结石 子宫平滑肌瘤 肾结石 腹部恶性肿瘤 肺良性肿瘤
189,胃息肉,胃息肉 胆石症 腹部良性肿瘤 肾积水 食管良性肿瘤 甲状腺恶性肿瘤 输卵管积水 子宫颈上皮内瘤变 子宫内膜息肉 胃炎
269,颈椎病,颈椎病 腰椎间盘突出 精索静脉曲张 混合痔 胆石症 鼻窦炎 男性不育症 胃潴留 胃淋巴瘤 胃恶性肿瘤
180,肾小球肾炎,肾小球肾炎 IgA肾病 肾病综合征 糖尿病 膝关节病 慢性肾功能不全 子宫内膜息肉 腹部良性肿瘤 心力衰竭 妊娠期糖尿病
106,混合痔,混合痔 肛瘘 腹外疝 甲状腺肿 陈旧性膝前十字韧带断裂 腹部良性肿瘤 鞘膜积液 大隐静脉曲张 膝关节半月板损伤 肺良性肿瘤
74,心脏神经症,冠状动脉粥样硬化性心脏病 肺炎 胆石症 结肠良性肿瘤 支气管扩张症 慢性阻塞性肺疾病 心律失常 腰椎间盘突出 急性胰腺炎 胃肠功能紊乱
136,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 结肠良性肿瘤 乳腺良性肿瘤 腹外疝 肺炎 妊娠期糖尿病 胃食管反流 心律失常 肛瘘
188,肾结石,腹部良性肿瘤 子宫内膜息肉 胆石症 肾结石 子宫颈上皮内瘤变 冠状动脉粥样硬化性心脏病 膀胱恶性肿瘤 输尿管结石 颈椎病 输卵管积水
269,颈椎病,颈椎病 脑卒中 陈旧性膝前十字韧带断裂 睡眠呼吸暂停低通气综合征 结肠良性肿瘤 结肠息肉 子宫内膜息肉 卵巢良性肿瘤 膝关节半月板损伤 腰椎间盘突出
106,混合痔,混合痔 肛瘘 陈旧性膝前十字韧带断裂 颈椎病 腹部良性肿瘤 肩袖损伤 膝关节半月板损伤 膝关节病 肺恶性肿瘤 糖尿病
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 鼻窦瘘 颈椎病 男性不育症 子宫内膜息肉 卵巢良性肿瘤 胃潴留 胃淋巴瘤
4,下肢静脉曲张,下肢静脉曲张 冠状动脉粥样硬化性心脏病 心律失常 胆石症 腹部恶性肿瘤 大隐静脉曲张 肝恶性肿瘤 颈椎病 心力衰竭 胸腔积液
254,阑尾炎,阑尾炎 胆石症 输卵管积水 乳腺良性肿瘤 子宫内膜息肉 腹部良性肿瘤 甲状腺肿 卵巢良性肿瘤 陈旧性膝前十字韧带断裂 胆囊息肉
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 冠状动脉狭窄 结肠息肉 高脂血症 胆石症 液气胸 肥厚性心肌病 类风湿性关节炎 心力衰竭
48,子宫颈上皮内瘤变,子宫内膜息肉 腹部良性肿瘤 子宫颈上皮内瘤变 颈椎病 乳腺良性肿瘤 结肠良性肿瘤 子宫平滑肌瘤 输尿管结石 糖尿病 胃息肉
284,鼻窦炎,鼻窦炎 鼻窦瘘 精索静脉曲张 乳腺良性肿瘤 睡眠呼吸暂停低通气综合征 子宫平滑肌瘤 子宫内膜息肉 大隐静脉曲张 脑卒中 肾结石
67,心律失常,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 心力衰竭 颈椎病 膝关节病 甲状腺恶性肿瘤 糖尿病 腰椎管狭窄 支气管扩张症
180,肾小球肾炎,慢性肾功能不全 心力衰竭 冠状动脉粥样硬化性心脏病 呼吸衰竭 急性肾衰竭 肾小球肾炎 肾病综合征 肺炎 高血压 肾动脉狭窄
38,呼吸衰竭,肺炎 支气管扩张症 肺恶性肿瘤 慢性阻塞性肺疾病 肺脓肿 肺部感染 肺结核 呼吸衰竭 炎症后肺间质纤维化 类风湿性关节炎
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
56,尿道结石,前列腺增生 膀胱结石 膀胱恶性肿瘤 前列腺恶性肿瘤 尿道结石 子宫内膜息肉 心律失常 肺恶性肿瘤 肾结石 肾小球肾炎
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心力衰竭 肺炎 肺恶性肿瘤 脑卒中 肾恶性肿瘤 肺部感染 膀胱恶性肿瘤 心内膜炎 妊娠期糖尿病
198,胆石症,冠状动脉粥样硬化性心脏病 肺炎 脑卒中 肺恶性肿瘤 胆石症 输尿管结石 乳腺良性肿瘤 糖尿病 前列腺增生 子宫平滑肌瘤
44,大隐静脉曲张,下肢静脉曲张 大隐静脉曲张 冠状动脉粥样硬化性心脏病 乳腺良性肿瘤 胆石症 甲状腺肿 膀胱结石 胃息肉 消化性溃疡 结肠息肉
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 肩袖损伤 胆囊息肉 胆石症 颈椎病 子宫颈上皮内瘤变 白内障 视网膜脱离
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 腰椎间盘突出 肾恶性肿瘤 急性胰腺炎 血管迷走性晕厥 前列腺恶性肿瘤 前列腺增生 冠状动脉狭窄 膀胱结石
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈椎病 脑卒中 心律失常 鼻窦瘘 结肠良性肿瘤 肺炎 甲状腺恶性肿瘤 腹部良性肿瘤 肺恶性肿瘤
41,多发性末梢神经炎,椎-基底动脉供血不全 脑卒中 脑动脉供血不足 良性阵发性位置性眩晕 腰椎间盘突出 冠状动脉粥样硬化性心脏病 腰椎管狭窄 慢性肾功能不全 高血压 心律失常
176,肺间质纤维化,肺炎 冠状动脉粥样硬化性心脏病 膝关节病 脑卒中 短暂性脑缺血发作 慢性肾功能不全 肺部感染 肺恶性肿瘤 糖尿病 颈动脉狭窄
47,子宫平滑肌瘤,子宫平滑肌瘤 腹部良性肿瘤 妊娠期糖尿病 输卵管积水 颈椎病 卵巢良性肿瘤 子宫颈上皮内瘤变 前列腺恶性肿瘤 腰椎管狭窄 胆石症
233,膝关节病,膝关节病 颈椎病 腰椎管狭窄 腰椎间盘突出 肺恶性肿瘤 胆石症 股骨颈骨折 膀胱结石 结肠良性肿瘤 颈动脉狭窄
158,肩袖损伤,肩袖损伤 甲状腺肿 甲状腺恶性肿瘤 陈旧性膝前十字韧带断裂 跟腱断裂 子宫平滑肌瘤 睡眠呼吸暂停低通气综合征 糖尿病 甲状腺炎 胃淋巴瘤
162,肺恶性肿瘤,肺恶性肿瘤 颈椎病 冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 肺炎 腰椎管狭窄 肺部感染 子宫颈上皮内瘤变 慢性阻塞性肺疾病 气胸
125,白内障,白内障 子宫内膜息肉 胆石症 鞘膜积液 冠状动脉粥样硬化性心脏病 腹部良性肿瘤 睡眠呼吸暂停低通气综合征 腹部恶性肿瘤 心律失常 前列腺炎
179,肾动脉狭窄,肾动脉狭窄 冠状动脉粥样硬化性心脏病 颈椎病 腹部良性肿瘤 脑卒中 腰椎管狭窄 结肠息肉 颈动脉狭窄 玻璃体积血 输尿管结石
225,腹部良性肿瘤,腹部良性肿瘤 卵巢良性肿瘤 子宫平滑肌瘤 阑尾炎 输卵管积水 子宫颈上皮内瘤变 妊娠期糖尿病 肾结石 胆石症 膝关节病
218,腰椎管狭窄,腰椎管狭窄 颈椎病 腰椎间盘突出 前列腺恶性肿瘤 膝关节病 肺恶性肿瘤 妊娠期糖尿病 腹部良性肿瘤 腹部恶性肿瘤 膝关节半月板损伤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 糖尿病 肺恶性肿瘤 肺炎 乳腺良性肿瘤 气胸 良性阵发性位置性眩晕 颈动脉硬化 脑卒中
225,腹部良性肿瘤,肾恶性肿瘤 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 腹部恶性肿瘤 胆石症 肾结石 前列腺恶性肿瘤 腰椎管狭窄 支气管扩张症 膝关节病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 白内障 下肢静脉曲张 糖尿病 鼻窦瘘 乳腺良性肿瘤 玻璃体积血 视网膜脱离 胆石症
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 陈旧性膝前十字韧带断裂 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 胃肠功能紊乱 肾结石
121,病毒性脑膜炎,脑卒中 椎-基底动脉供血不全 急性胰腺炎 前列腺增生 冠状动脉粥样硬化性心脏病 糖尿病 心律失常 慢性肾功能不全 肺炎 类风湿性关节炎
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺炎 慢性肾功能不全 脑卒中 肺部感染 主动脉夹层 慢性阻塞性肺疾病 心律失常 腹部恶性肿瘤 胆石症
232,膝关节半月板损伤,膝关节半月板损伤 子宫内膜息肉 膝关节病 子宫颈上皮内瘤变 颈椎病 陈旧性膝前十字韧带断裂 肾盂肾炎 肾积水 肾结核 肾结石
135,精索静脉曲张,颈椎病 气胸 陈旧性膝前十字韧带断裂 腰椎管狭窄 肾恶性肿瘤 输卵管积水 鼻窦瘘 胆石症 腹外疝 腰椎间盘突出
147,结肠良性肿瘤,结肠良性肿瘤 结肠息肉 乳腺良性肿瘤 腹外疝 子宫内膜息肉 肺炎 心律失常 冠状动脉粥样硬化性心脏病 肾结石 乳腺恶性肿瘤
10,乳腺良性肿瘤,腹部恶性肿瘤 肝恶性肿瘤 肺炎 胆石症 肺恶性肿瘤 脑卒中 冠状动脉粥样硬化性心脏病 肾结石 新生儿高胆红素血症 新生儿黄疸
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 肺炎 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃肠功能紊乱 胃恶性肿瘤 肾结石
188,肾结石,肾结石 膀胱恶性肿瘤 前列腺恶性肿瘤 前列腺增生 肾恶性肿瘤 腹部良性肿瘤 胆石症 输尿管结石 子宫平滑肌瘤 肺恶性肿瘤
175,肺部感染,肺炎 多发性骨髓瘤 腰椎管狭窄 慢性肾功能不全 冠状动脉粥样硬化性心脏病 膝关节前十字韧带完全断裂 呼吸衰竭 心律失常 胆石症 颈椎病
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
