标签,疾病名字,top10
218,腰椎管狭窄,子宫颈上皮内瘤变 子宫内膜息肉 颈椎病 腰椎间盘突出 下肢静脉曲张 子宫平滑肌瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
24,冠状动脉粥样硬化性心脏病,糖尿病 冠状动脉粥样硬化性心脏病 大隐静脉曲张 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 肾结石
269,颈椎病,子宫内膜息肉 乳腺恶性肿瘤 膝关节前十字韧带完全断裂 子宫颈上皮内瘤变 甲状腺恶性肿瘤 子宫平滑肌瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
90,支气管扩张症,肺恶性肿瘤 支气管结核 鞘膜积液 肾结石 肺脓肿 肺部感染 肾积水 肾结核 肾盂肾炎 胃肠功能紊乱
45,妊娠期糖尿病,妊娠期糖尿病 心律失常 卵巢良性肿瘤 输卵管积水 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
193,胃炎,尿道损伤 鞘膜积液 前列腺增生 股骨颈骨折 腹外疝 陈旧性膝前十字韧带断裂 膝关节半月板损伤 肾积水 肾结石 胃息肉
30,卵巢良性肿瘤,腹部良性肿瘤 卵巢良性肿瘤 子宫颈上皮内瘤变 子宫平滑肌瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
269,颈椎病,颈椎病 鼻窦瘘 肾结石 膀胱恶性肿瘤 胆囊息肉 脑动脉供血不足 肾恶性肿瘤 肾损伤 肾梗死 肾病综合征
233,膝关节病,妊娠期糖尿病 子宫颈上皮内瘤变 子宫平滑肌瘤 腹部良性肿瘤 膝关节病 腰椎管狭窄 肾结石 胃息肉 胃恶性肿瘤 胃肠炎
282,高血压,高血压 冠状动脉粥样硬化性心脏病 前列腺增生 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
168,肺炎,肺炎 细支气管炎 支气管炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
218,腰椎管狭窄,腰椎管狭窄 胆囊息肉 腰椎间盘突出 子宫内膜息肉 胆石症 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
116,甲状腺恶性肿瘤,子宫内膜息肉 胆石症 肺炎 下肢静脉曲张 前列腺增生 甲状腺恶性肿瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
285,鼻窦瘘,混合痔 子宫颈上皮内瘤变 鼻窦炎 输尿管结石 子宫内膜息肉 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
106,混合痔,混合痔 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 肾结石 肾积水
162,肺恶性肿瘤,肺恶性肿瘤 肺炎 支气管哮喘 腹部恶性肿瘤 肾恶性肿瘤 脑动脉供血不足 肾梗死 肾病综合征 肾盂肾炎 肾积水
198,胆石症,腹部良性肿瘤 胆囊息肉 鼻窦炎 胆石症 高血压 子宫内膜息肉 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
198,胆石症,颈椎病 腹部良性肿瘤 小脑扁桃体下疝畸形 陈旧性膝前十字韧带断裂 膝关节病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
155,股骨颈骨折,子宫内膜息肉 乳腺良性肿瘤 膝关节半月板损伤 腹外疝 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
233,膝关节病,腹外疝 腹部良性肿瘤 前列腺恶性肿瘤 肾恶性肿瘤 乳腺良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
186,肾积水,乳腺良性肿瘤 子宫平滑肌瘤 直肠息肉 腹外疝 子宫内膜息肉 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
106,混合痔,混合痔 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 肾结石 肾积水
64,心力衰竭,膝关节病 结肠息肉 肾动脉狭窄 心律失常 冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 胃恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
218,腰椎管狭窄,腰椎间盘突出 腰椎管狭窄 椎-基底动脉供血不全 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 IgA肾病
162,肺恶性肿瘤,结肠息肉 结肠良性肿瘤 支气管炎 肺炎 腹部良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
281,高脂血症,乳腺良性肿瘤 胃息肉 冠状动脉粥样硬化性心脏病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病 肾结石
211,脑卒中,膝关节病 结肠息肉 胆石症 甲状腺肿 膀胱恶性肿瘤 肾结石 腹部良性肿瘤 胃肠功能紊乱 胃炎 胃潴留
98,椎-基底动脉供血不全,椎-基底动脉供血不全 脑动脉供血不足 良性阵发性位置性眩晕 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 IgA肾病
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
132,短暂性脑缺血发作,椎-基底动脉供血不全 脑卒中 脑动脉供血不足 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
168,肺炎,肺炎 细支气管炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
121,病毒性脑膜炎,肺炎 结肠息肉 病毒性脑膜炎 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
168,肺炎,肺恶性肿瘤 肺炎 胆囊息肉 视网膜脱离 腹部良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 IgA肾病
67,心律失常,冠状动脉粥样硬化性心脏病 心律失常 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
198,胆石症,冠状动脉粥样硬化性心脏病 间质性肺病 腹外疝 前列腺增生 贫血 胃食管反流 IgA肾病 胃潴留 胃淋巴瘤 胃恶性肿瘤
24,冠状动脉粥样硬化性心脏病,乳腺良性肿瘤 胆囊息肉 腹外疝 肾积水 冠状动脉粥样硬化性心脏病 大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
96,新生儿黄疸,新生儿黄疸 新生儿高胆红素血症 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠功能紊乱 胃息肉 肾结核
193,胃炎,子宫内膜息肉 子宫平滑肌瘤 乳腺恶性肿瘤 胃炎 乳腺良性肿瘤 胃肠炎 胃肠功能紊乱 胃潴留 胃淋巴瘤 胃恶性肿瘤
244,输卵管积水,输卵管积水 子宫平滑肌瘤 卵巢良性肿瘤 腹部良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠功能紊乱 胃息肉 肾结核
46,子宫内膜息肉,男性不育症 鼻窦瘘 乳腺恶性肿瘤 肺恶性肿瘤 混合痔 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水
202,胸腔积液,腹外疝 肺栓塞 胆囊息肉 直肠息肉 胃息肉 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心脏神经症 冠状动脉狭窄 胃恶性肿瘤 甲状腺肿 输尿管狭窄 肾积水 肾结核 肾结石 胃肠功能紊乱
243,跟腱断裂,跟腱断裂 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
282,高血压,高血压 结肠息肉 高脂血症 心律失常 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
229,膀胱结石,前列腺恶性肿瘤 颈椎病 腰椎管狭窄 膀胱结石 前列腺增生 腹部良性肿瘤 IgA肾病 胃潴留 胃淋巴瘤 胃恶性肿瘤
269,颈椎病,鼻窦瘘 玻璃体积血 子宫颈上皮内瘤变 混合痔 胆囊息肉 乳腺恶性肿瘤 肾恶性肿瘤 脂肪肝 肾损伤 肾梗死
152,肝恶性肿瘤,视网膜脱离 鼻窦瘘 颈椎病 急性胰腺炎 甲状腺肿 食管良性肿瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
18,低钠血症,肺恶性肿瘤 肾恶性肿瘤 肺原位癌 肾结石 膀胱恶性肿瘤 子宫平滑肌瘤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留
162,肺恶性肿瘤,肺炎 肺恶性肿瘤 肺结核 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 IgA肾病 肾结石
136,糖尿病,糖尿病 腹外疝 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
180,肾小球肾炎,乳腺良性肿瘤 结肠息肉 鼻窦瘘 前列腺增生 腹外疝 精索静脉曲张 胃息肉 胃肠功能紊乱 胃炎 胃潴留
45,妊娠期糖尿病,妊娠期糖尿病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
46,子宫内膜息肉,子宫内膜息肉 子宫颈上皮内瘤变 膝关节半月板损伤 IgA肾病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
30,卵巢良性肿瘤,子宫内膜息肉 输卵管积水 子宫颈上皮内瘤变 子宫平滑肌瘤 腹部良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 IgA肾病
46,子宫内膜息肉,卵巢良性肿瘤 子宫平滑肌瘤 腹部良性肿瘤 子宫颈上皮内瘤变 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠功能紊乱 胃息肉 肾结核
44,大隐静脉曲张,大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 IgA肾病 肾结核
134,类风湿性关节炎,白血病 腹部良性肿瘤 类风湿性关节炎 膝关节病 乳腺恶性肿瘤 陈旧性膝前十字韧带断裂 乳腺良性肿瘤 肾结石 肾积水 肾盂肾炎
98,椎-基底动脉供血不全,脑卒中 脑动脉供血不足 椎-基底动脉供血不全 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
232,膝关节半月板损伤,陈旧性膝前十字韧带断裂 膝关节半月板损伤 膝关节前十字韧带完全断裂 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
45,妊娠期糖尿病,妊娠期糖尿病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
220,腹内疝,膝关节病 腰椎管狭窄 颈椎病 胆石症 腹部良性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
3,下消化道出血,肺炎 结肠息肉 下消化道出血 心律失常 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
181,肾恶性肿瘤,子宫颈上皮内瘤变 膝关节前十字韧带完全断裂 颈椎病 前列腺增生 陈旧性膝前十字韧带断裂 腹部良性肿瘤 IgA肾病 胃潴留 胃淋巴瘤 胃恶性肿瘤
64,心力衰竭,冠状动脉粥样硬化性心脏病 糖尿病 肾积水 心力衰竭 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
67,心律失常,冠状动脉粥样硬化性心脏病 腹外疝 肾动脉狭窄 心律失常 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
225,腹部良性肿瘤,结肠息肉 胆囊息肉 胆石症 肾积水 甲状腺肿 视网膜脱离 肾恶性肿瘤 IgA肾病 胃潴留 胃淋巴瘤
221,腹外疝,腹外疝 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
39,喉恶性肿瘤,胆石症 腹部良性肿瘤 胆囊息肉 子宫平滑肌瘤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
46,子宫内膜息肉,子宫内膜息肉 膝关节前十字韧带完全断裂 子宫颈上皮内瘤变 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
225,腹部良性肿瘤,肺恶性肿瘤 子宫平滑肌瘤 肺原位癌 胃食管反流 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
67,心律失常,心律失常 肾小球肾炎 子宫颈上皮内瘤变 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
198,胆石症,胆石症 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾积水
224,腹部恶性肿瘤,肾恶性肿瘤 腰椎管狭窄 输尿管结石 阑尾炎 前列腺恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
251,重叠综合征,膝关节病 肺恶性肿瘤 颈椎病 卵巢良性肿瘤 肾结石 甲状腺恶性肿瘤 冠状动脉粥样硬化性心脏病 胃肠功能紊乱 胃炎 胃潴留
233,膝关节病,膝关节半月板损伤 膝关节病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
46,子宫内膜息肉,子宫内膜息肉 子宫平滑肌瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
244,输卵管积水,输卵管积水 子宫颈上皮内瘤变 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
106,混合痔,混合痔 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 肾结石 肾积水
211,脑卒中,脑卒中 心律失常 短暂性脑缺血发作 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
180,肾小球肾炎,肾结石 乳腺良性肿瘤 结肠息肉 结肠良性肿瘤 直肠息肉 IgA肾病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留
282,高血压,冠状动脉粥样硬化性心脏病 心脏神经症 心律失常 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
168,肺炎,肺炎 细支气管炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
211,脑卒中,脑卒中 椎-基底动脉供血不全 良性阵发性位置性眩晕 短暂性脑缺血发作 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 IgA肾病
198,胆石症,鼻窦瘘 子宫内膜息肉 胃息肉 颈椎病 胆囊息肉 乳腺良性肿瘤 膝关节半月板损伤 胸膜病变 肾损伤 肾梗死
64,心力衰竭,心力衰竭 脑卒中 冠状动脉粥样硬化性心脏病 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
211,脑卒中,乳腺良性肿瘤 肺恶性肿瘤 膀胱恶性肿瘤 肾积水 胃恶性肿瘤 结肠息肉 肾病综合征 肾结核 肾结石 胃息肉
136,糖尿病,糖尿病 胃息肉 精索静脉曲张 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 肾结石 肾积水
168,肺炎,子宫平滑肌瘤 子宫内膜息肉 阑尾炎 腹外疝 子宫颈上皮内瘤变 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃息肉
165,肺泡蛋白沉着症,肺恶性肿瘤 颈椎病 支气管恶性肿瘤 冠状动脉粥样硬化性心脏病 肺结核 肾结核 肾结石 胃息肉 胃恶性肿瘤 胃肠炎
158,肩袖损伤,肩袖损伤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
26,前列腺恶性肿瘤,肺恶性肿瘤 结肠息肉 腰椎管狭窄 肾积水 玻璃体积血 颈动脉硬化 胃息肉 胃肠炎 胃肠功能紊乱 胃炎
225,腹部良性肿瘤,子宫平滑肌瘤 腹部良性肿瘤 乳腺良性肿瘤 结肠息肉 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
84,慢性阻塞性肺疾病,子宫平滑肌瘤 阑尾炎 肾恶性肿瘤 卵巢良性肿瘤 肺良性肿瘤 肾病综合征 肾积水 肾结核 胃肠功能紊乱 肾结石
168,肺炎,肺炎 支气管扩张症 结节病 肺结核 腹外疝 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 IgA肾病
269,颈椎病,颈椎病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 IgA肾病 肾积水
218,腰椎管狭窄,腰椎管狭窄 膝关节病 腰椎间盘突出 肝恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
262,非霍奇金淋巴瘤,腹外疝 子宫内膜息肉 子宫平滑肌瘤 膀胱恶性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
155,股骨颈骨折,陈旧性膝前十字韧带断裂 膝关节半月板损伤 甲状腺肿 肾结石 膝关节前十字韧带完全断裂 股骨颈骨折 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
84,慢性阻塞性肺疾病,腹部良性肿瘤 甲状腺恶性肿瘤 输尿管结石 跟腱断裂 腹外疝 慢性阻塞性肺疾病 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节半月板损伤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
269,颈椎病,陈旧性膝前十字韧带断裂 输卵管积水 颈椎病 子宫内膜息肉 甲状腺恶性肿瘤 子宫平滑肌瘤 子宫颈上皮内瘤变 胃潴留 胃淋巴瘤 胃恶性肿瘤
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
285,鼻窦瘘,男性不育症 膝关节半月板损伤 鼻窦炎 视网膜脱离 甲状腺肿 肾结石 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
67,心律失常,心律失常 冠状动脉狭窄 冠状动脉粥样硬化性心脏病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
269,颈椎病,颈椎病 肾恶性肿瘤 脑卒中 腰椎间盘突出 膀胱恶性肿瘤 子宫平滑肌瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
163,肺曲霉菌病,肺炎 支气管炎 结节病 支气管哮喘 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 IgA肾病
221,腹外疝,腹外疝 肺恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 IgA肾病 肾结核
282,高血压,脑卒中 陈旧性膝前十字韧带断裂 胃炎 卵巢良性肿瘤 支气管扩张症 腹部良性肿瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
46,子宫内膜息肉,子宫内膜息肉 子宫颈上皮内瘤变 膝关节半月板损伤 IgA肾病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
219,腰椎间盘突出,子宫平滑肌瘤 妊娠期糖尿病 腰椎管狭窄 卵巢良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
24,冠状动脉粥样硬化性心脏病,肾恶性肿瘤 腹部良性肿瘤 前列腺恶性肿瘤 肺恶性肿瘤 脑动脉粥样硬化 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
46,子宫内膜息肉,子宫内膜息肉 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 白内障 阑尾炎 男性不育症 肾积水 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
269,颈椎病,颈椎病 肾恶性肿瘤 腹部良性肿瘤 子宫内膜息肉 腰椎管狭窄 膝关节病 肾盂肾炎 肾积水 肾结核 肾结石
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
47,子宫平滑肌瘤,子宫内膜息肉 乳腺良性肿瘤 卵巢良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
241,视网膜脱离,视网膜脱离 子宫内膜息肉 膝关节半月板损伤 陈旧性膝前十字韧带断裂 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节半月板损伤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
219,腰椎间盘突出,腰椎管狭窄 腰椎间盘突出 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
269,颈椎病,膝关节半月板损伤 膝关节前十字韧带完全断裂 陈旧性膝前十字韧带断裂 静脉血栓症 颈椎病 混合痔 胸膜炎 肾恶性肿瘤 肾损伤 肾梗死
168,肺炎,肺炎 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
88,支气管哮喘,腹外疝 鞘膜积液 结节病 肺炎 睡眠呼吸暂停低通气综合征 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
116,甲状腺恶性肿瘤,甲状腺肿 甲状腺恶性肿瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 胃炎 IgA肾病 肾积水
106,混合痔,混合痔 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 肾结石 肾积水
246,输尿管结石,肾恶性肿瘤 膀胱恶性肿瘤 肾结石 腹部良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
132,短暂性脑缺血发作,胆石症 鞘膜积液 视网膜脱离 甲状腺恶性肿瘤 子宫内膜息肉 乳腺良性肿瘤 IgA肾病 胃潴留 胃淋巴瘤 胃恶性肿瘤
198,胆石症,胆石症 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾积水
232,膝关节半月板损伤,膝关节半月板损伤 子宫内膜息肉 输卵管积水 膝关节病 肾病综合征 肾积水 肾结核 肾结石 胃肠炎 肾梗死
88,支气管哮喘,乳腺良性肿瘤 肾结石 卵巢良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 IgA肾病
90,支气管扩张症,支气管扩张症 慢性阻塞性肺疾病 气胸 肺恶性肿瘤 胃食管反流 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 IgA肾病
269,颈椎病,颈椎病 子宫颈上皮内瘤变 腹部良性肿瘤 陈旧性膝前十字韧带断裂 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
45,妊娠期糖尿病,妊娠期糖尿病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
197,胆囊息肉,子宫内膜息肉 子宫平滑肌瘤 乳腺良性肿瘤 甲状腺恶性肿瘤 肾动脉狭窄 阑尾炎 肾积水 肾结核 肾结石 肾盂肾炎
