标签,疾病名字,top10
188,肾结石,前列腺炎 脑膜良性肿瘤 肾结石 输尿管狭窄 膀胱炎 输尿管结石 膀胱恶性肿瘤 鞘膜积液 弥漫性肺间质疾病 结肠良性肿瘤
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 低血压 食管良性肿瘤 支气管恶性肿瘤 鼻窦瘘 喉恶性肿瘤 冠状动脉狭窄 冠状动脉粥样硬化性心脏病 尿潴留
98,椎-基底动脉供血不全,椎-基底动脉供血不全 脑动脉供血不足 良性阵发性位置性眩晕 短暂性脑缺血发作 皮层下动脉硬化性脑病 低血压 脑卒中 脑动脉粥样硬化 高血压 颈动脉硬化
221,腹外疝,腹外疝 鞘膜积液 肾恶性肿瘤 输尿管结石 前列腺恶性肿瘤 颅内损伤 膀胱炎 颈部血管瘤 输尿管狭窄 肾结石
146,结肠息肉,结肠良性肿瘤 结肠息肉 尿潴留 直肠息肉 前列腺恶性肿瘤 消化性溃疡 胸腔积液 食管恶性肿瘤 静脉血栓症 胃潴留
282,高血压,乳腺恶性肿瘤 肺良性肿瘤 输尿管狭窄 食管良性肿瘤 鼻窦炎 胃息肉 乳腺良性肿瘤 膀胱炎 子宫颈上皮内瘤变 肺恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 神经痛 食管良性肿瘤 气胸 高血压 喉恶性肿瘤 尿潴留 尿道损伤 烟雾病 食管恶性肿瘤
133,神经痛,神经痛 静脉血栓症 骨关节病 肝恶性肿瘤 脂肪肝 肝豆状核变性 二尖瓣脱垂 非霍奇金淋巴瘤 二尖瓣关闭不全 低血氧症
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心力衰竭 慢性阻塞性肺疾病 心肌炎 心包积液 冠状动脉狭窄 心律失常 肺良性肿瘤 胸腔积液 支气管哮喘
233,膝关节病,膝关节病 腰椎管狭窄 骨关节病 小脑扁桃体下疝畸形 神经痛 颈椎病 股骨颈骨折 食管恶性肿瘤 腹部良性肿瘤 输尿管结石
211,脑卒中,脑卒中 短暂性脑缺血发作 肺原位癌 主动脉夹层 尿潴留 子宫平滑肌瘤 静脉血栓症 膀胱恶性肿瘤 肾梗死 癫癎
225,腹部良性肿瘤,男性不育症 颈部血管瘤 食管良性肿瘤 喉恶性肿瘤 膝关节半月板损伤 鼻窦炎 低血压 食管恶性肿瘤 陈旧性膝前十字韧带断裂 鼻窦瘘
136,糖尿病,糖尿病 多发性硬化 低血压 脑卒中 颈动脉狭窄 食管良性肿瘤 烟雾病 颈动脉硬化 短暂性脑缺血发作 血管迷走性晕厥
45,妊娠期糖尿病,妊娠期糖尿病 二尖瓣关闭不全 帕金森病 食管良性肿瘤 输卵管积水 房间隔缺损 贫血 乳腺良性肿瘤 子宫内膜息肉 乳腺恶性肿瘤
125,白内障,白内障 腹部开放性损伤 玻璃体积血 尿潴留 尿道损伤 视网膜脱离 前列腺恶性肿瘤 前列腺炎 小肠良性肿瘤 食管恶性肿瘤
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 小脑扁桃体下疝畸形 食管良性肿瘤 贫血 颈椎病 乳腺恶性肿瘤 甲状腺肿 肾盂肾炎 腹内疝
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 颈动脉硬化 主动脉夹层 心脏神经症 气胸 高脂血症 血管迷走性晕厥 糖尿病 心肌炎
269,颈椎病,颈椎病 静脉血栓症 子宫内膜息肉 食管良性肿瘤 颈动脉硬化 乳腺恶性肿瘤 皮层下动脉硬化性脑病 子宫颈上皮内瘤变 输尿管狭窄 职业性过敏性肺泡炎
90,支气管扩张症,支气管扩张症 细支气管炎 肺脓肿 支气管炎 肺炎 炎症后肺间质纤维化 肺部感染 慢性阻塞性肺疾病 呼吸衰竭 肺曲霉菌病
45,妊娠期糖尿病,妊娠期糖尿病 卵巢良性肿瘤 腹部开放性损伤 食管恶性肿瘤 子宫平滑肌瘤 腹部良性肿瘤 肾结石 输尿管狭窄 膝关节病 脑膜良性肿瘤
193,胃炎,骨关节病 低血压 心律失常 皮层下动脉硬化性脑病 心包积液 骨质疏松 高血压 胸腔积液 冠状动脉粥样硬化性心脏病 心力衰竭
30,卵巢良性肿瘤,卵巢良性肿瘤 腹部良性肿瘤 子宫颈上皮内瘤变 子宫平滑肌瘤 妊娠期糖尿病 子宫内膜息肉 膝关节病 输卵管积水 肺良性肿瘤 股骨颈骨折
269,颈椎病,颈椎病 鼻窦瘘 食管良性肿瘤 鼻窦炎 皮层下动脉硬化性脑病 颈动脉硬化 精索静脉曲张 骨关节病 贫血 颈动脉狭窄
233,膝关节病,膝关节病 腹部开放性损伤 膀胱炎 膝关节半月板损伤 股骨颈骨折 子宫平滑肌瘤 肺良性肿瘤 小脑扁桃体下疝畸形 卵巢良性肿瘤 颈椎病
282,高血压,高血压 脑动脉粥样硬化 颈动脉硬化 颈动脉狭窄 心脏神经症 烟雾病 颅内动脉瘤 神经痛 冠状动脉狭窄 支气管狭窄
168,肺炎,肺炎 细支气管炎 颈部血管瘤 呼吸衰竭 输卵管积水 附睾炎 液气胸 炎症后肺间质纤维化 室间隔缺损 心内膜炎
218,腰椎管狭窄,腰椎管狭窄 食管良性肿瘤 颈内动脉海绵窦瘘 肺肉芽肿 支气管哮喘 烟雾病 肾动脉狭窄 肺恶性肿瘤 特发性间质性肺炎 子宫平滑肌瘤
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 甲状腺肿 子宫内膜息肉 甲状腺炎 子宫平滑肌瘤 颅内损伤 骨关节病 胃炎 颈部血管瘤 尿道损伤
125,白内障,白内障 小肠良性肿瘤 低血氧症 颈部血管瘤 玻璃体积血 偏头痛 重叠综合征 血管迷走性晕厥 腹内疝 子宫内膜息肉
285,鼻窦瘘,鼻窦炎 食管良性肿瘤 乳腺良性肿瘤 鼻窦瘘 精索静脉曲张 男性不育症 混合痔 颅内损伤 膀胱炎 腹内疝
106,混合痔,混合痔 肛瘘 输尿管结石 神经痛 跟腱断裂 肩袖损伤 肾结石 子宫颈上皮内瘤变 膝关节半月板损伤 卵巢良性肿瘤
162,肺恶性肿瘤,支气管恶性肿瘤 慢性阻塞性肺疾病 肺恶性肿瘤 支气管炎 肺间质纤维化 胸膜恶性肿瘤 支气管扩张症 二尖瓣关闭不全 肺脓肿 肺结核
198,胆石症,低钠血症 帕金森病 急性胰腺炎 上消化道出血 心包积液 病毒性脑膜炎 肺恶性肿瘤 炎症后肺间质纤维化 胰腺恶性肿瘤 胸腔积液
198,胆石症,胆石症 食管良性肿瘤 肺良性肿瘤 膝关节病 食管恶性肿瘤 低血压 胆道感染 胆囊息肉 腹内疝 乳腺恶性肿瘤
155,股骨颈骨折,输尿管结石 肾结石 前列腺炎 颈部血管瘤 过敏性肺炎 腹外疝 强直性脊柱炎 精索静脉曲张 股骨颈骨折 前列腺恶性肿瘤
233,膝关节病,尿潴留 肺良性肿瘤 鞘膜积液 肺原位癌 血管迷走性晕厥 肾恶性肿瘤 胃食管反流 输尿管狭窄 胃炎 结肠良性肿瘤
186,肾积水,输尿管狭窄 膀胱炎 颈部血管瘤 肾积水 结节病 前列腺炎 输尿管结石 乳腺恶性肿瘤 直肠脱垂 肾结石
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管扩张症 肺动脉高压 肺源性心脏病 支气管炎 肺曲霉菌病 炎症后肺间质纤维化 支气管恶性肿瘤 肺结核 心包炎
106,混合痔,混合痔 支气管恶性肿瘤 食管良性肿瘤 结肠良性肿瘤 胃炎 胃食管反流 脂肪肝 食管恶性肿瘤 心脏神经症 消化性溃疡
64,心力衰竭,冠状动脉粥样硬化性心脏病 低血压 腹内疝 心力衰竭 心律失常 肥厚性心肌病 食管良性肿瘤 腹部恶性肿瘤 食管恶性肿瘤 心肌炎
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 房间隔缺损 心肌炎 横纹肌溶解 上消化道出血 高脂血症 二尖瓣狭窄 重叠综合征 抗磷脂综合征 风湿性二尖瓣狭窄伴关闭不全
218,腰椎管狭窄,支气管狭窄 过敏性肺炎 腰椎间盘突出 肝豆状核变性 血管迷走性晕厥 腰椎管狭窄 骨质疏松 肾结石 输尿管狭窄 支气管哮喘
162,肺恶性肿瘤,肺恶性肿瘤 支气管恶性肿瘤 肺淋巴瘤 支气管炎 急性气管支气管炎 肺曲霉菌病 支气管狭窄 细支气管炎 支气管扩张症 结节病
281,高脂血症,心律失常 颈动脉硬化 风湿性心脏病 心脏神经症 房间隔缺损 心力衰竭 二尖瓣狭窄 颅内损伤 冠状动脉粥样硬化性心脏病 糖耐量异常
211,脑卒中,高脂血症 食管良性肿瘤 下肢静脉曲张 胃息肉 骨关节病 结肠息肉 糖耐量异常 乳腺恶性肿瘤 肺血管畸形 痴呆
98,椎-基底动脉供血不全,椎-基底动脉供血不全 良性阵发性位置性眩晕 弥漫性肺间质疾病 脑动脉供血不足 颅内动脉瘤 脑卒中 阿尔茨海默病 皮层下动脉硬化性脑病 肺动脉高压 短暂性脑缺血发作
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 颈动脉狭窄 输尿管狭窄 冠状动脉狭窄 鼾症 肾动脉狭窄 肺血管畸形 心脏淀粉样变性 胸腔积液 冠状动脉粥样硬化性心脏病
132,短暂性脑缺血发作,椎-基底动脉供血不全 良性阵发性位置性眩晕 脑卒中 脑动脉供血不足 皮层下动脉硬化性脑病 短暂性脑缺血发作 颈内动脉海绵窦瘘 脑动脉粥样硬化 低血压 骨质疏松
168,肺炎,肺炎 支气管炎 细支气管炎 霍奇金淋巴瘤 病毒性脑膜炎 癫癎 胃食管反流 白血病 腺垂体功能减退症 烟雾病
121,病毒性脑膜炎,病毒性脑膜炎 癫癎 脑膜良性肿瘤 低钠血症 支气管炎 甲状腺功能亢进症 肠梗阻 胃肠炎 慢性腹泻 胃肠功能紊乱
168,肺炎,结节病 过敏性肺炎 特发性间质性肺炎 间质性肺病 肺动脉高压 肺炎 静脉血栓症 肺间质纤维化 进行性系统性硬化症 植物神经功能紊乱
67,心律失常,心律失常 冠状动脉粥样硬化性心脏病 二尖瓣关闭不全 糖尿病性周围神经病 胃肠功能紊乱 颈动脉狭窄 冠状动脉狭窄 支气管炎 风湿性二尖瓣狭窄伴关闭不全 慢性阻塞性肺疾病
198,胆石症,支气管恶性肿瘤 脑膜良性肿瘤 胃炎 胆石症 骨髓增生异常综合征 支气管炎 胃食管反流 肾结石 胃肠功能紊乱 食管恶性肿瘤
24,冠状动脉粥样硬化性心脏病,颈动脉硬化 冠状动脉粥样硬化性心脏病 心脏神经症 高脂血症 精索静脉曲张 血管迷走性晕厥 腹内疝 直肠息肉 输尿管狭窄 高血压
96,新生儿黄疸,新生儿黄疸 新生儿高胆红素血症 胃肠功能紊乱 室间隔缺损 膀胱恶性肿瘤 房间隔缺损 肺动脉高压 脂肪肝 冠状动脉粥样硬化性心脏病 肺泡蛋白沉着症
193,胃炎,胃炎 胃食管反流 类风湿性关节炎 颈动脉硬化 进行性系统性硬化症 高脂血症 脂肪肝 骨关节病 肺间质纤维化 神经痛
244,输卵管积水,输卵管积水 卵巢良性肿瘤 子宫平滑肌瘤 子宫颈上皮内瘤变 腹部良性肿瘤 妊娠期糖尿病 子宫内膜息肉 膝关节病 室间隔缺损 前列腺恶性肿瘤
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 肺隐球菌病 急性腹膜炎 脾脏损伤 小肠良性肿瘤 胃潴留 强直性脊柱炎 腹腔感染 急性肾衰竭
46,子宫内膜息肉,男性不育症 乳腺恶性肿瘤 乳腺良性肿瘤 子宫内膜息肉 卵巢良性肿瘤 子宫颈上皮内瘤变 食管良性肿瘤 低血压 库欣综合征 子宫平滑肌瘤
202,胸腔积液,胸腔积液 胸膜恶性肿瘤 肺动脉高压 二尖瓣关闭不全 急性腹膜炎 脂肪肝 肺结核 肺栓塞 室间隔缺损 胸膜炎
24,冠状动脉粥样硬化性心脏病,颈动脉硬化 冠状动脉粥样硬化性心脏病 血管迷走性晕厥 心律失常 胃炎 冠状动脉狭窄 膀胱炎 尿潴留 低血压 霍奇金淋巴瘤
243,跟腱断裂,跟腱断裂 男性不育症 膝关节半月板损伤 腹部开放性损伤 肛瘘 精索静脉曲张 股骨颈骨折 尿道损伤 肩袖损伤 混合痔
282,高血压,高血压 颈动脉硬化 肾小球肾炎 冠状动脉狭窄 室间隔缺损 房间隔缺损 冠状动脉粥样硬化性心脏病 输尿管狭窄 脑卒中 心脏神经症
229,膀胱结石,膀胱结石 前列腺增生 食管良性肿瘤 膀胱恶性肿瘤 肾结石 输尿管结石 液气胸 颈椎病 前列腺恶性肿瘤 肾恶性肿瘤
269,颈椎病,颈椎病 食管良性肿瘤 乳腺恶性肿瘤 胆囊息肉 输尿管狭窄 骨关节病 烟雾病 胃息肉 颅内损伤 膀胱炎
152,肝恶性肿瘤,肝恶性肿瘤 重症肌无力 主动脉夹层 腹部恶性肿瘤 胰腺恶性肿瘤 胆石症 食管恶性肿瘤 食管良性肿瘤 胃恶性肿瘤 颈动脉硬化
18,低钠血症,肾结石 腹部开放性损伤 胆道感染 肺原位癌 肠梗阻 输尿管狭窄 腹部恶性肿瘤 肾梗死 多发性骨髓瘤 慢性肾功能不全
162,肺恶性肿瘤,支气管狭窄 肺结核 间质性肺病 胸腔积液 肺恶性肿瘤 胰腺恶性肿瘤 过敏性肺炎 支气管扩张症 肺泡蛋白沉着症 肺间质纤维化
136,糖尿病,糖尿病 静脉血栓症 糖尿病性周围神经病 肺栓塞 冠状动脉粥样硬化性心脏病 类风湿性关节炎 支气管炎 糖耐量异常 骨关节病 短暂性脑缺血发作
180,肾小球肾炎,肾小球肾炎 糖尿病性周围神经病 颈部血管瘤 肾结石 痛风 输尿管结石 尿潴留 支气管哮喘 主动脉夹层 尿道结石
45,妊娠期糖尿病,妊娠期糖尿病 糖尿病 植物神经功能紊乱 糖尿病性周围神经病 心脏神经症 输尿管狭窄 血管迷走性晕厥 糖耐量异常 乳腺良性肿瘤 颅内损伤
46,子宫内膜息肉,子宫内膜息肉 子宫颈上皮内瘤变 膝关节半月板损伤 鼻窦炎 食管良性肿瘤 乳腺恶性肿瘤 颈部血管瘤 乳腺良性肿瘤 颅内损伤 男性不育症
30,卵巢良性肿瘤,卵巢良性肿瘤 腹部良性肿瘤 子宫颈上皮内瘤变 腹外疝 输卵管积水 子宫平滑肌瘤 子宫内膜息肉 食管良性肿瘤 膀胱恶性肿瘤 甲状腺肿
46,子宫内膜息肉,卵巢良性肿瘤 子宫平滑肌瘤 腹部良性肿瘤 小肠良性肿瘤 脑膜良性肿瘤 子宫颈上皮内瘤变 肾恶性肿瘤 食管恶性肿瘤 肾结石 小脑扁桃体下疝畸形
95,新生儿高胆红素血症,新生儿黄疸 新生儿高胆红素血症 动脉导管未闭 膀胱炎 房间隔缺损 室间隔缺损 甲状腺功能减退 消化性溃疡 甲状腺功能亢进症 肺良性肿瘤
44,大隐静脉曲张,大隐静脉曲张 下肢静脉曲张 颈部血管瘤 静脉血栓症 弥漫性肺间质疾病 鼻窦炎 精索静脉曲张 食管良性肿瘤 食管恶性肿瘤 颈动脉硬化
134,类风湿性关节炎,类风湿性关节炎 重叠综合征 贫血 白血病 急性肾衰竭 肾病综合征 骨髓增生异常综合征 非霍奇金淋巴瘤 间质性肺病 病毒性肺炎
98,椎-基底动脉供血不全,椎-基底动脉供血不全 脑动脉供血不足 良性阵发性位置性眩晕 颈内动脉海绵窦瘘 短暂性脑缺血发作 脑卒中 颈动脉硬化 弥漫性肺间质疾病 颈动脉狭窄 多发性硬化
232,膝关节半月板损伤,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 腹部开放性损伤 男性不育症 静脉血栓症 精索静脉曲张 颈部血管瘤 肛瘘 喉恶性肿瘤
45,妊娠期糖尿病,妊娠期糖尿病 卵巢良性肿瘤 子宫颈上皮内瘤变 腹部良性肿瘤 肺良性肿瘤 小脑扁桃体下疝畸形 房间隔缺损 子宫内膜息肉 输卵管积水 烟雾病
220,腹内疝,食管恶性肿瘤 食管良性肿瘤 膝关节病 肺良性肿瘤 腹内疝 腰椎管狭窄 小脑扁桃体下疝畸形 颈椎病 肾恶性肿瘤 胆石症
3,下消化道出血,下消化道出血 小肠良性肿瘤 贫血 上消化道出血 血小板减少 肺炎 细支气管炎 消化性溃疡 肠梗阻 骨髓增生异常综合征
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心脏神经症 冠状动脉狭窄 颈动脉硬化 心包积液 高血压 低血氧症 支气管哮喘 直肠脱垂 心律失常
181,肾恶性肿瘤,腹部良性肿瘤 肾恶性肿瘤 精索静脉曲张 颈椎病 气胸 前列腺增生 男性不育症 腰椎间盘突出 二尖瓣脱垂 膀胱炎
64,心力衰竭,心力衰竭 冠状动脉粥样硬化性心脏病 急性肾衰竭 肾动脉狭窄 二尖瓣关闭不全 膀胱炎 主动脉瓣关闭不全 上消化道出血 胸腔积液 慢性肾功能不全
67,心律失常,冠状动脉粥样硬化性心脏病 心律失常 血管迷走性晕厥 颈动脉硬化 冠状动脉狭窄 骨关节病 慢性阻塞性肺疾病 低血压 胃炎 糖尿病
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 颈动脉硬化 颈部血管瘤 腹部开放性损伤 男性不育症 鼻窦炎 精索静脉曲张 尿道损伤 支气管恶性肿瘤
225,腹部良性肿瘤,食管良性肿瘤 食管恶性肿瘤 帕金森病 腹内疝 颈椎病 颈动脉硬化 肺血管畸形 前列腺恶性肿瘤 输尿管狭窄 肾积水
221,腹外疝,腹外疝 肾结石 输尿管结石 输尿管狭窄 精索静脉曲张 直肠息肉 食管良性肿瘤 肛瘘 鼻窦炎 肾结核
39,喉恶性肿瘤,喉恶性肿瘤 食管良性肿瘤 支气管恶性肿瘤 尿道损伤 肾恶性肿瘤 腹内疝 肾结石 输尿管结石 过敏性肺炎 肺良性肿瘤
46,子宫内膜息肉,子宫内膜息肉 子宫颈上皮内瘤变 颈部血管瘤 食管良性肿瘤 膝关节半月板损伤 颅内损伤 乳腺恶性肿瘤 乳腺良性肿瘤 输卵管积水 鼻窦炎
225,腹部良性肿瘤,肺原位癌 子宫平滑肌瘤 肺良性肿瘤 肺恶性肿瘤 腹部开放性损伤 腹部恶性肿瘤 肺肉芽肿 腹内疝 肠梗阻 卵巢良性肿瘤
67,心律失常,心律失常 附睾炎 房间隔缺损 二尖瓣狭窄 肾结石 霍奇金淋巴瘤 风湿性二尖瓣狭窄伴关闭不全 膀胱恶性肿瘤 主动脉夹层 二尖瓣关闭不全
125,白内障,白内障 子宫内膜息肉 颅内损伤 重症肌无力 多发性硬化 食管良性肿瘤 支气管狭窄 尿潴留 帕金森病 骨质疏松
198,胆石症,胆石症 胆囊息肉 胆道感染 阑尾炎 心脏神经症 肾盂肾炎 食管良性肿瘤 卵巢良性肿瘤 腹内疝 子宫平滑肌瘤
224,腹部恶性肿瘤,腹内疝 肠梗阻 腹部恶性肿瘤 肾恶性肿瘤 肺良性肿瘤 颈动脉硬化 食管恶性肿瘤 颈动脉狭窄 鞘膜积液 气胸
251,重叠综合征,支气管哮喘 肺曲霉菌病 肺恶性肿瘤 间质性肺病 呼吸衰竭 支气管炎 颈椎病 库欣综合征 慢性阻塞性肺疾病 肺血管畸形
233,膝关节病,膝关节半月板损伤 膝关节病 骨关节病 子宫内膜息肉 子宫颈上皮内瘤变 食管良性肿瘤 陈旧性膝前十字韧带断裂 肩袖损伤 输尿管狭窄 颅内损伤
46,子宫内膜息肉,子宫内膜息肉 胃炎 血管迷走性晕厥 子宫平滑肌瘤 低血压 血管炎 肠梗阻 溃疡性结肠炎 室间隔缺损 胃食管反流
244,输卵管积水,输卵管积水 腹内疝 贫血 卵巢良性肿瘤 腹部良性肿瘤 子宫颈上皮内瘤变 颈部血管瘤 子宫平滑肌瘤 食管良性肿瘤 子宫内膜息肉
106,混合痔,混合痔 肛瘘 男性不育症 精索静脉曲张 直肠息肉 腹部开放性损伤 血管炎 多发性硬化 帕金森病 腹内疝
211,脑卒中,皮层下动脉硬化性脑病 短暂性脑缺血发作 椎-基底动脉供血不全 脑卒中 重症肌无力 输尿管狭窄 乳腺良性肿瘤 帕金森病 癫癎 乳腺恶性肿瘤
180,肾小球肾炎,肾小球肾炎 肾病综合征 肾结石 胸膜炎 静脉血栓症 胃食管反流 胃炎 支气管炎 结肠良性肿瘤 肺恶性肿瘤
282,高血压,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 颈动脉硬化 血管迷走性晕厥 心脏神经症 肥厚性心肌病 乳腺良性肿瘤 心包积液 心律失常 主动脉夹层
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 颈动脉硬化 心脏神经症 食管良性肿瘤 低血氧症 支气管恶性肿瘤 胸腔积液 房间隔缺损 主动脉瓣关闭不全
168,肺炎,肺炎 细支气管炎 支气管炎 白血病 房间隔缺损 动脉导管未闭 骨髓增生异常综合征 贫血 新生儿高胆红素血症 上消化道出血
211,脑卒中,脑卒中 短暂性脑缺血发作 癫癎 支气管狭窄 椎-基底动脉供血不全 颈动脉狭窄 皮层下动脉硬化性脑病 颈内动脉海绵窦瘘 肝恶性肿瘤 胆道感染
198,胆石症,胆石症 小肠良性肿瘤 结肠良性肿瘤 食管良性肿瘤 原发性醛固酮增多症 胃息肉 胆囊息肉 直肠息肉 胆道感染 颈动脉硬化
64,心力衰竭,心力衰竭 急性肾衰竭 风湿性二尖瓣狭窄伴关闭不全 肺部感染 房间隔缺损 呼吸衰竭 心包炎 间质性肺病 心包积液 低血压
211,脑卒中,低血压 脑卒中 颈动脉狭窄 颈椎病 短暂性脑缺血发作 肾动脉狭窄 颅内动脉瘤 肺良性肿瘤 炎症后肺间质纤维化 喉恶性肿瘤
136,糖尿病,糖尿病 颈部血管瘤 鼻窦炎 糖耐量异常 霍奇金淋巴瘤 肺良性肿瘤 静脉血栓症 肺原位癌 冠状动脉粥样硬化性心脏病 前列腺炎
168,肺炎,特发性间质性肺炎 病毒性肺炎 肺隐球菌病 肺曲霉菌病 肺结核 肺肉芽肿 风湿性多肌痛 膀胱炎 低血压 肺脓肿
165,肺泡蛋白沉着症,肺泡蛋白沉着症 肺恶性肿瘤 肺间质纤维化 间质性肺病 肺肉芽肿 过敏性肺炎 心内膜炎 肺良性肿瘤 二尖瓣关闭不全 炎性肌病
158,肩袖损伤,肩袖损伤 股骨颈骨折 神经痛 膝关节病 膝关节半月板损伤 子宫内膜息肉 混合痔 输尿管狭窄 脑动脉粥样硬化 乳腺恶性肿瘤
26,前列腺恶性肿瘤,膀胱炎 输尿管狭窄 肾积水 肾动脉狭窄 膀胱恶性肿瘤 贫血 前列腺增生 输尿管结石 膀胱结石 食管良性肿瘤
225,腹部良性肿瘤,肺原位癌 肺良性肿瘤 输尿管狭窄 乳腺良性肿瘤 肾结石 输尿管结石 腹部良性肿瘤 肾恶性肿瘤 腹内疝 弥漫性肺间质疾病
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 细支气管炎 支气管恶性肿瘤 支气管炎 支气管扩张症 肺曲霉菌病 肺间质纤维化 胸腔积液 支气管哮喘 急性肾衰竭
168,肺炎,肺炎 支气管炎 室间隔缺损 过敏性肺炎 肺部感染 间质性肺病 肺结核 支气管哮喘 肺间质纤维化 支气管扩张症
269,颈椎病,颈椎病 贫血 静脉血栓症 肾积水 颅内损伤 气胸 霍奇金淋巴瘤 腹部开放性损伤 房间隔缺损 混合痔
218,腰椎管狭窄,腰椎管狭窄 腹部恶性肿瘤 小肠良性肿瘤 肝恶性肿瘤 房间隔缺损 食管良性肿瘤 腹内疝 小脑扁桃体下疝畸形 胃恶性肿瘤 肾恶性肿瘤
262,非霍奇金淋巴瘤,喉恶性肿瘤 室间隔缺损 颈动脉硬化 肺栓塞 甲状腺炎 尿潴留 静脉血栓症 肺动脉高压 低钠血症 非霍奇金淋巴瘤
155,股骨颈骨折,腹部开放性损伤 男性不育症 股骨颈骨折 膝关节半月板损伤 精索静脉曲张 肛瘘 颈部血管瘤 肩袖损伤 液气胸 气胸
84,慢性阻塞性肺疾病,过敏性肺炎 支气管哮喘 细支气管炎 肺曲霉菌病 支气管扩张症 慢性阻塞性肺疾病 结节病 支气管恶性肿瘤 肺间质纤维化 间质性肺病
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 腹部开放性损伤 膝关节半月板损伤 颈部血管瘤 肛瘘 精索静脉曲张 股骨颈骨折 输尿管狭窄 睾丸扭转
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 支气管恶性肿瘤 周期性瘫痪 颈部血管瘤 低血压 冠状动脉狭窄 鼻窦瘘 尿道损伤 糖耐量异常
269,颈椎病,颈椎病 小脑扁桃体下疝畸形 腰椎间盘突出 霍奇金淋巴瘤 颈部血管瘤 股骨颈骨折 精索静脉曲张 腰椎管狭窄 膝关节半月板损伤 房间隔缺损
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 胃潴留 食管恶性肿瘤 液气胸 尿潴留 霍奇金淋巴瘤 骨髓增生异常综合征 前列腺炎 胃食管反流
285,鼻窦瘘,鼻窦瘘 鼻窦炎 下肢静脉曲张 霍奇金淋巴瘤 肺良性肿瘤 食管恶性肿瘤 食管良性肿瘤 腹部恶性肿瘤 小肠良性肿瘤 房间隔缺损
125,白内障,白内障 尿潴留 前列腺炎 玻璃体积血 鞘膜积液 前列腺恶性肿瘤 食管良性肿瘤 结肠良性肿瘤 鼻窦炎 输尿管结石
67,心律失常,心律失常 冠状动脉狭窄 慢性阻塞性肺疾病 心力衰竭 支气管炎 扩张型心肌病 心脏神经症 食管贲门黏膜撕裂综合征 低血压 冠状动脉粥样硬化性心脏病
269,颈椎病,颈椎病 霍奇金淋巴瘤 食管良性肿瘤 肺良性肿瘤 肾结石 腰椎管狭窄 食管恶性肿瘤 肾恶性肿瘤 急性腹膜炎 小脑扁桃体下疝畸形
125,白内障,白内障 多发性硬化 子宫内膜息肉 颈部血管瘤 颅内损伤 重症肌无力 混合痔 食管良性肿瘤 胃炎 子宫平滑肌瘤
163,肺曲霉菌病,特发性间质性肺炎 结节病 过敏性肺炎 急性气管支气管炎 肺炎 病毒性肺炎 支气管炎 胸膜炎 肺结核 肺脓肿
221,腹外疝,腹外疝 食管恶性肿瘤 支气管狭窄 胃炎 颈动脉硬化 小肠恶性肿瘤 胃食管反流 肺间质纤维化 前列腺恶性肿瘤 过敏性肺炎
282,高血压,颈动脉硬化 脑动脉供血不足 高血压 进行性系统性硬化症 皮层下动脉硬化性脑病 良性阵发性位置性眩晕 高脂血症 慢性腹泻 脑卒中 胃炎
46,子宫内膜息肉,膀胱炎 子宫颈上皮内瘤变 子宫内膜息肉 腹部良性肿瘤 子宫平滑肌瘤 卵巢良性肿瘤 颈椎病 输尿管狭窄 食管良性肿瘤 胃息肉
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 子宫平滑肌瘤 低血压 肾盂肾炎 肾结石 房间隔缺损 炎症后肺间质纤维化 卵巢良性肿瘤 急性腹膜炎
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 低血压 食管恶性肿瘤 小肠良性肿瘤 胃恶性肿瘤 房间隔缺损 肾恶性肿瘤 肺血管畸形 霍奇金淋巴瘤 腹部恶性肿瘤
