标签,疾病名字,top10
188,脑卒中,脑卒中 烟雾病 痴呆 食管恶性肿瘤 肾小球肾炎 肺恶性肿瘤 腹部恶性肿瘤 甲状腺肿 膀胱结石 颈动脉狭窄
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 结肠息肉 脑卒中 糖尿病 肺栓塞 肺结核 气胸 植物神经功能紊乱
23,前列腺增生,前列腺增生 前列腺恶性肿瘤 胆石症 腹部良性肿瘤 膀胱结石 肾小球肾炎 脑卒中 糖尿病 阑尾炎 肺良性肿瘤
59,心律失常,心律失常 高脂血症 胃息肉 结肠息肉 冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 IgA肾病 胃恶性肿瘤 肾结石 肾积水
175,胆囊息肉,胆石症 胆道感染 肺炎 胆囊息肉 颈动脉狭窄 肝恶性肿瘤 肾动脉狭窄 前列腺增生 前列腺恶性肿瘤 胃息肉
59,心律失常,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 高血压 肺恶性肿瘤 前列腺增生 肺炎 支气管哮喘 肺栓塞 胆石症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 结肠息肉 高血压 胆石症 输尿管结石 冠状动脉狭窄 脂肪肝 肾结石 支气管炎
208,血管炎,肺炎 急性肾衰竭 肺恶性肿瘤 支气管炎 急性胰腺炎 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 液气胸 静脉血栓症 支气管扩张症
211,贫血,肺恶性肿瘤 冠状动脉粥样硬化性心脏病 胰腺恶性肿瘤 胆石症 肺良性肿瘤 脑卒中 肺炎 腹部恶性肿瘤 肾结石 前列腺恶性肿瘤
142,肺恶性肿瘤,肺炎 肺恶性肿瘤 慢性阻塞性肺疾病 支气管扩张症 脑卒中 冠状动脉粥样硬化性心脏病 肺结核 胸腔积液 支气管哮喘 肺良性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 气胸 脑卒中 肾积水 心力衰竭 高血压 前列腺增生 糖尿病 白血病 肺恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺炎 肺栓塞 肺恶性肿瘤 气胸 心律失常 支气管哮喘 弥漫性肺间质疾病 高血压 结节病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 气胸 液气胸 甲状腺肿 消化性溃疡 胃恶性肿瘤 心律失常 糖尿病 肾梗死
148,肺炎,肺炎 支气管炎 细支气管炎 室间隔缺损 肺恶性肿瘤 肺结核 病毒性肺炎 肾梗死 肾病综合征 肾盂肾炎
59,心律失常,冠状动脉粥样硬化性心脏病 肺炎 肺恶性肿瘤 脑卒中 心律失常 支气管扩张症 慢性阻塞性肺疾病 肺动脉高压 支气管炎 支气管哮喘
101,甲状腺功能亢进症,甲状腺功能亢进症 糖尿病 心律失常 脑卒中 烟雾病 甲状腺肿 肺结核 支气管扩张症 冠状动脉粥样硬化性心脏病 胃炎
155,肺间质纤维化,肺炎 肺恶性肿瘤 肺结核 慢性阻塞性肺疾病 胸腔积液 支气管扩张症 冠状动脉粥样硬化性心脏病 支气管哮喘 肺栓塞 肺间质纤维化
188,脑卒中,脑卒中 前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 结肠息肉 肾结石 短暂性脑缺血发作 肺恶性肿瘤 脑疝 肝恶性肿瘤
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 肺炎 胸腔积液 心律失常 胆石症 糖尿病 脂肪肝 类风湿性关节炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 肺栓塞 肺恶性肿瘤 心力衰竭 胆石症 颈动脉硬化 前列腺恶性肿瘤 肠梗阻
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 心律失常 气胸 脑卒中 结节病 肺良性肿瘤 肾结石 支气管扩张症 高血压
148,肺炎,肺炎 呼吸衰竭 肺恶性肿瘤 肾病综合征 冠状动脉粥样硬化性心脏病 糖尿病 肺良性肿瘤 胆石症 病毒性肺炎 甲状腺功能亢进症
120,糖尿病,糖尿病 低钾血症 重症肌无力 冠状动脉粥样硬化性心脏病 气胸 甲状腺功能亢进症 腺垂体功能减退症 颈动脉狭窄 IgA肾病 急性播散性脑脊髓炎
59,心律失常,冠状动脉粥样硬化性心脏病 脑卒中 高血压 心律失常 冠状动脉狭窄 颈动脉硬化 糖尿病 肺炎 颅内动脉瘤 颈动脉狭窄
80,支气管哮喘,慢性阻塞性肺疾病 支气管哮喘 支气管扩张症 冠状动脉粥样硬化性心脏病 肺炎 支气管炎 结肠息肉 肾结石 肺结核 肺恶性肿瘤
59,心律失常,心律失常 高血压 冠状动脉粥样硬化性心脏病 脑卒中 颈动脉狭窄 良性阵发性位置性眩晕 低血压 胆石症 急性胰腺炎 颈动脉硬化
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 脑卒中 前列腺增生 肺栓塞 冠状动脉狭窄 输尿管狭窄 肺恶性肿瘤 甲状腺功能亢进症 胆囊息肉
199,腹部良性肿瘤,腹部良性肿瘤 肺血管炎 颅内损伤 结肠息肉 消化性溃疡 糖尿病 肾损伤 肾梗死 胃淋巴瘤 肾盂肾炎
56,心力衰竭,冠状动脉粥样硬化性心脏病 心力衰竭 高血压 肺炎 肾病综合征 胸腔积液 肺恶性肿瘤 脑卒中 糖尿病 支气管扩张症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 脑卒中 IgA肾病 肾结石 肺栓塞 肺恶性肿瘤 胆道感染 肾小球肾炎 肾损伤
188,脑卒中,脑卒中 良性阵发性位置性眩晕 冠状动脉粥样硬化性心脏病 颈动脉狭窄 肺恶性肿瘤 短暂性脑缺血发作 脑动脉粥样硬化 特发性血小板减少性紫癜 肺良性肿瘤 肾结石
24,前列腺恶性肿瘤,冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 肺恶性肿瘤 前列腺增生 心律失常 脑卒中 肾结石 糖尿病 结肠息肉 胆石症
59,心律失常,冠状动脉粥样硬化性心脏病 高血压 心律失常 结肠息肉 胆囊息肉 冠状动脉狭窄 痴呆 胃炎 消化性溃疡 肺恶性肿瘤
59,心律失常,冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 高血压 乳腺恶性肿瘤 腹部恶性肿瘤 肺恶性肿瘤 心律失常 肾结石 脑膜良性肿瘤 食管良性肿瘤
167,胃息肉,消化性溃疡 冠状动脉粥样硬化性心脏病 心律失常 脑卒中 肾结石 肺恶性肿瘤 上消化道出血 食管贲门黏膜撕裂综合征 输尿管结石 甲状腺肿
246,高血压,高血压 脑卒中 糖尿病 心律失常 原发性醛固酮增多症 前列腺恶性肿瘤 肺恶性肿瘤 结肠息肉 肝恶性肿瘤 冠状动脉粥样硬化性心脏病
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 高血压 糖尿病 结肠息肉 心律失常 肺恶性肿瘤 支气管炎 肺结核
104,甲状腺肿,冠状动脉粥样硬化性心脏病 甲状腺肿 睡眠呼吸暂停低通气综合征 肺炎 脑卒中 前列腺恶性肿瘤 乳腺恶性肿瘤 肾结石 输尿管结石 肺结核
180,胸腔积液,肺炎 肺结核 呼吸衰竭 肺脓肿 肺恶性肿瘤 支气管哮喘 胆石症 慢性阻塞性肺疾病 支气管炎 心内膜炎
59,心律失常,心律失常 脑卒中 冠状动脉粥样硬化性心脏病 高血压 脑动脉粥样硬化 糖尿病 植物神经功能紊乱 甲状腺肿 肺恶性肿瘤 胆石症
131,结节病,肺炎 结肠息肉 冠状动脉粥样硬化性心脏病 支气管扩张症 支气管哮喘 肺结核 肾小球肾炎 脑卒中 细支气管炎 肺栓塞
140,肺动脉高压,肺动脉高压 肺栓塞 肺炎 冠状动脉粥样硬化性心脏病 肾小球肾炎 肺结核 肺血管炎 肺间质纤维化 气胸 支气管炎
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 结肠息肉 前列腺增生 高血压 心律失常 鞘膜积液 胆石症 胆囊息肉
120,糖尿病,糖尿病 胆石症 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水
120,糖尿病,糖尿病 肾结石 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水
220,阑尾炎,阑尾炎 肠梗阻 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 气胸 心律失常 肾动脉狭窄 前列腺恶性肿瘤 肾积水 肾小球肾炎 肺栓塞 结肠息肉 输尿管结石
83,支气管炎,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 支气管炎 肺炎 心律失常 肺栓塞 结肠息肉 脑卒中 支气管哮喘 冠状动脉狭窄
142,肺恶性肿瘤,肺恶性肿瘤 肺炎 慢性阻塞性肺疾病 支气管哮喘 前列腺增生 胸腔积液 肺结核 前列腺恶性肿瘤 输尿管结石 食管恶性肿瘤
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 脑卒中 冠状动脉狭窄 高血压 糖尿病 短暂性脑缺血发作 肺恶性肿瘤 肺结核 甲状腺功能亢进症
174,胃食管反流,结肠息肉 胃息肉 冠状动脉粥样硬化性心脏病 胃炎 肝恶性肿瘤 胃食管反流 糖尿病 胃恶性肿瘤 心律失常 腹部恶性肿瘤
154,肺血管畸形,支气管扩张症 肺结核 肺恶性肿瘤 肺炎 慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 支气管炎 输尿管结石 肺栓塞 弥漫性肺泡出血综合征
183,胸膜病变,冠状动脉粥样硬化性心脏病 气胸 脑卒中 冠状动脉狭窄 精索静脉曲张 肺栓塞 肺恶性肿瘤 心律失常 糖尿病 甲状腺肿
246,高血压,冠状动脉粥样硬化性心脏病 高血压 心律失常 颈动脉狭窄 结肠息肉 前列腺恶性肿瘤 慢性肾功能不全 IgA肾病 胃恶性肿瘤 胃息肉
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 肺栓塞 高血压 高脂血症 二尖瓣狭窄 呼吸衰竭 气胸 肾病综合征 胃淋巴瘤
59,心律失常,冠状动脉粥样硬化性心脏病 心律失常 高血压 肥厚性心肌病 肺恶性肿瘤 胸腔积液 颈动脉狭窄 胃息肉 心力衰竭 前列腺恶性肿瘤
80,支气管哮喘,冠状动脉粥样硬化性心脏病 肺炎 慢性阻塞性肺疾病 支气管哮喘 肺栓塞 脑卒中 心律失常 胸腔积液 肺恶性肿瘤 糖尿病
176,胆石症,胆石症 结肠息肉 冠状动脉粥样硬化性心脏病 肠梗阻 心律失常 肺炎 胃炎 脾脏损伤 肺恶性肿瘤 腹部良性肿瘤
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
91,气胸,气胸 液气胸 精索静脉曲张 冠状动脉粥样硬化性心脏病 肾结石 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征
148,肺炎,肺炎 支气管炎 肺结核 细支气管炎 扩张型心肌病 冠状动脉粥样硬化性心脏病 病毒性脑膜炎 支气管哮喘 糖尿病 结节病
148,肺炎,肺炎 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 慢性阻塞性肺疾病 支气管扩张症 类风湿性关节炎 胸腔积液 肺结核 脑卒中 肺间质纤维化
136,肠梗阻,肠梗阻 结肠息肉 肺炎 胃息肉 腹部恶性肿瘤 胆石症 糖尿病 冠状动脉粥样硬化性心脏病 直肠息肉 溃疡性结肠炎
246,高血压,高血压 原发性醛固酮增多症 冠状动脉粥样硬化性心脏病 肾小球肾炎 糖尿病 前列腺增生 气胸 肺良性肿瘤 慢性肾功能不全 肾积水
72,急性胰腺炎,急性胰腺炎 胆石症 肺炎 胆道感染 肾结石 脑卒中 前列腺增生 冠状动脉粥样硬化性心脏病 肠梗阻 输尿管结石
120,糖尿病,慢性肾功能不全 肾病综合征 脑卒中 冠状动脉粥样硬化性心脏病 糖尿病 静脉血栓症 多发性骨髓瘤 肺炎 肾动脉狭窄 肾小球肾炎
59,心律失常,心律失常 肾病综合征 肾小球肾炎 冠状动脉粥样硬化性心脏病 心力衰竭 甲状腺肿 肺结核 静脉血栓症 呼吸衰竭 炎症后肺间质纤维化
23,前列腺增生,前列腺增生 前列腺恶性肿瘤 糖尿病 输尿管结石 冠状动脉粥样硬化性心脏病 脑卒中 肾结石 输尿管狭窄 高血压 腹部恶性肿瘤
120,糖尿病,糖尿病 结肠息肉 心力衰竭 脂肪肝 IgA肾病 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
2,上消化道出血,消化性溃疡 上消化道出血 下消化道出血 胃恶性肿瘤 慢性阻塞性肺疾病 肺炎 腹部恶性肿瘤 肝恶性肿瘤 结肠息肉 胃炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心力衰竭 腹部恶性肿瘤 阑尾炎 肺炎 肺结核 脾脏损伤 肝恶性肿瘤 消化性溃疡 血管炎
162,肾病综合征,肾病综合征 IgA肾病 肾小球肾炎 糖尿病 肺炎 肾积水 腹部良性肿瘤 腹部恶性肿瘤 气胸 胆囊息肉
220,阑尾炎,阑尾炎 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肾结石 心律失常 乳腺恶性肿瘤 腹部良性肿瘤 脑卒中 肾积水 尿道损伤
24,前列腺恶性肿瘤,前列腺增生 前列腺恶性肿瘤 尿潴留 冠状动脉粥样硬化性心脏病 肾积水 甲状腺肿 膀胱结石 肾病综合征 肾盂肾炎 肾结核
199,腹部良性肿瘤,肺恶性肿瘤 腹部良性肿瘤 冠状动脉粥样硬化性心脏病 输尿管结石 脑卒中 精索静脉曲张 肾结石 心律失常 胆囊息肉 肺结核
23,前列腺增生,前列腺增生 前列腺恶性肿瘤 肝恶性肿瘤 膀胱结石 颈动脉狭窄 冠状动脉粥样硬化性心脏病 肾小球肾炎 肺恶性肿瘤 肾积水 肾盂肾炎
56,心力衰竭,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 心力衰竭 主动脉瓣狭窄伴关闭不全 肠梗阻 肺恶性肿瘤 肺结核 肺栓塞 房间隔缺损
232,颈动脉狭窄,结肠息肉 脑卒中 冠状动脉粥样硬化性心脏病 胆石症 前列腺恶性肿瘤 短暂性脑缺血发作 心律失常 腹部良性肿瘤 糖尿病 肺恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 肝恶性肿瘤 急性胰腺炎 心力衰竭 腹部恶性肿瘤 糖尿病 肾结石 颈动脉狭窄 心律失常
120,糖尿病,糖尿病 高血压 脑卒中 胃息肉 冠状动脉粥样硬化性心脏病 颈动脉狭窄 短暂性脑缺血发作 IgA肾病 肾结石 肾结核
83,支气管炎,肺恶性肿瘤 支气管哮喘 肺炎 肺结核 慢性阻塞性肺疾病 支气管扩张症 结肠息肉 甲状腺肿 支气管炎 前列腺增生
82,支气管扩张症,支气管扩张症 肺炎 肺恶性肿瘤 心律失常 支气管哮喘 冠状动脉粥样硬化性心脏病 慢性阻塞性肺疾病 肺结核 纵隔炎 阻塞性肺气肿
148,肺炎,肺炎 冠状动脉粥样硬化性心脏病 慢性阻塞性肺疾病 支气管炎 肺恶性肿瘤 特发性血小板减少性紫癜 肺结核 肺栓塞 支气管扩张症 肺泡蛋白沉着症
120,糖尿病,糖尿病 输尿管结石 肾小球肾炎 肥胖症 肺恶性肿瘤 IgA肾病 肾损伤 肾梗死 肾病综合征 肾盂肾炎
143,肺曲霉菌病,肺炎 支气管哮喘 肺恶性肿瘤 慢性阻塞性肺疾病 支气管扩张症 冠状动脉粥样硬化性心脏病 肺结核 心律失常 糖尿病 胆石症
149,肺结核,肺恶性肿瘤 慢性阻塞性肺疾病 肺炎 支气管扩张症 气胸 支气管哮喘 支气管炎 冠状动脉粥样硬化性心脏病 睡眠呼吸暂停低通气综合征 急性胰腺炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 前列腺恶性肿瘤 呼吸衰竭 腹部恶性肿瘤 心力衰竭 慢性阻塞性肺疾病 二尖瓣狭窄 主动脉瓣狭窄 脑卒中
148,肺炎,肺炎 支气管炎 支气管哮喘 肺恶性肿瘤 慢性阻塞性肺疾病 支气管扩张症 肺栓塞 肺结核 冠状动脉粥样硬化性心脏病 肺间质纤维化
82,支气管扩张症,冠状动脉粥样硬化性心脏病 脑卒中 心力衰竭 支气管扩张症 肺恶性肿瘤 肺炎 肺结核 心律失常 糖尿病 气胸
22,冠状动脉粥样硬化性心脏病,胆囊息肉 甲状腺肿 食管良性肿瘤 肺恶性肿瘤 腹部恶性肿瘤 IgA肾病 白血病 肺良性肿瘤 肾小球肾炎 原发性醛固酮增多症
176,胆石症,胆石症 阑尾炎 胆道感染 肾结石 精索静脉曲张 肾积水 胆囊息肉 病毒性脑膜炎 高尿酸血症 冠状动脉粥样硬化性心脏病
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 肺炎 支气管哮喘 支气管扩张症 肺恶性肿瘤 消化性溃疡 气胸 肺间质纤维化 前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 脑卒中 慢性肾功能不全 肾结石 结肠息肉 肾病综合征 安眠药中毒 前列腺增生 冠状动脉狭窄
199,腹部良性肿瘤,腹部良性肿瘤 输尿管狭窄 冠状动脉粥样硬化性心脏病 气胸 输尿管结石 消化性溃疡 肾积水 肾结石 胆道感染 肾小球肾炎
130,结肠息肉,结肠息肉 胃息肉 冠状动脉粥样硬化性心脏病 胆石症 肾结石 前列腺增生 甲状腺肿 冠状动脉狭窄 精索静脉曲张 急性胰腺炎
103,甲状腺炎,肺炎 脑卒中 高血压 病毒性脑膜炎 甲状腺炎 肾盂肾炎 支气管炎 糖尿病 冠状动脉粥样硬化性心脏病 白血病
71,急性肾衰竭,前列腺增生 脑卒中 前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病 输尿管结石 肾结石 膀胱结石 肺炎 多发性骨髓瘤 肾损伤
188,脑卒中,脑卒中 高血压 病毒性脑膜炎 颅内动脉瘤 颈内动脉海绵窦瘘 颈动脉狭窄 重症肌无力 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病 原发性醛固酮增多症
72,急性胰腺炎,急性胰腺炎 胆石症 冠状动脉粥样硬化性心脏病 心律失常 脑卒中 结肠息肉 糖尿病 膀胱结石 高血压 输尿管结石
59,心律失常,冠状动脉粥样硬化性心脏病 心律失常 高血压 低血压 短暂性脑缺血发作 糖尿病 癫痫 慢性阻塞性肺疾病 脑卒中 支气管扩张症
164,肾积水,肺恶性肿瘤 输尿管结石 肾结石 乳腺恶性肿瘤 肾积水 多发性骨髓瘤 肝恶性肿瘤 肺良性肿瘤 腹部良性肿瘤 阑尾炎
120,糖尿病,糖尿病 糖耐量异常 肺恶性肿瘤 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 肺栓塞 高血压 细支气管炎 冠状动脉瘘 气胸 冠状动脉狭窄 扩张型心肌病
131,结节病,肺炎 肺恶性肿瘤 支气管哮喘 慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 结肠息肉 支气管炎 进行性系统性硬化症 糖尿病 支气管扩张症
35,呼吸衰竭,肺炎 呼吸衰竭 肺恶性肿瘤 支气管哮喘 支气管扩张症 慢性阻塞性肺疾病 肺脓肿 心力衰竭 支气管炎 肺曲霉菌病
142,肺恶性肿瘤,肺恶性肿瘤 肺炎 慢性阻塞性肺疾病 支气管哮喘 冠状动脉粥样硬化性心脏病 脑卒中 结肠息肉 肺结核 支气管扩张症 特发性间质性肺炎
24,前列腺恶性肿瘤,前列腺恶性肿瘤 肺结核 结肠息肉 肺恶性肿瘤 胃息肉 乳腺恶性肿瘤 肾小球肾炎 上消化道出血 IgA肾病 胃淋巴瘤
116,短暂性脑缺血发作,脑卒中 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 心律失常 前列腺恶性肿瘤 前列腺增生 肺恶性肿瘤 肾结石 肺结核 输尿管结石
246,高血压,高血压 脑卒中 冠状动脉粥样硬化性心脏病 肺结核 结肠息肉 肺炎 胃食管反流 肾动脉狭窄 肾结石 支气管哮喘
188,脑卒中,脑卒中 糖尿病 短暂性脑缺血发作 结肠息肉 心律失常 冠状动脉粥样硬化性心脏病 前列腺增生 肺恶性肿瘤 急性胰腺炎 胃息肉
142,肺恶性肿瘤,肺恶性肿瘤 肺炎 支气管扩张症 慢性阻塞性肺疾病 支气管哮喘 肺结核 冠状动脉粥样硬化性心脏病 胸腔积液 肺栓塞 支气管炎
92,消化性溃疡,消化性溃疡 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 心律失常 遗传性出血性毛细血管扩张 胃恶性肿瘤 胃息肉 脑卒中 脂肪肝 下消化道出血
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 心律失常 前列腺恶性肿瘤 肺结核 膀胱炎 颈动脉硬化 肝恶性肿瘤 脑卒中 结肠息肉
198,腹部恶性肿瘤,胃息肉 脑卒中 腹部恶性肿瘤 结肠息肉 胃恶性肿瘤 肠梗阻 肺恶性肿瘤 食管良性肿瘤 心律失常 胆石症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 心力衰竭 高血压 胃息肉 气胸 急性肾衰竭 胸腔积液 多发性骨髓瘤 肾结石
174,胃食管反流,胆石症 结肠息肉 心律失常 糖尿病 脑卒中 胃息肉 肺炎 肺恶性肿瘤 前列腺增生 颅内动脉瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 胆石症 精索静脉曲张 多发性骨髓瘤 高血压 输尿管结石 阑尾炎 气胸 肾积水
59,心律失常,消化性溃疡 上消化道出血 冠状动脉粥样硬化性心脏病 胃潴留 胃恶性肿瘤 胃息肉 前列腺恶性肿瘤 腹部恶性肿瘤 呼吸衰竭 下消化道出血
72,急性胰腺炎,急性胰腺炎 冠状动脉粥样硬化性心脏病 胆石症 高血压 慢性肾功能不全 消化性溃疡 前列腺增生 脑卒中 甲状腺肿 胰腺恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 心律失常 肥厚性心肌病 肺栓塞 IgA肾病 胃恶性肿瘤 胃息肉 肾结石 肾积水
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 肾结石 急性胰腺炎 肺炎 脑卒中 肺原位癌 胰腺恶性肿瘤 肺动脉高压 阑尾炎
82,支气管扩张症,支气管扩张症 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 脑卒中 肺炎 肾结石 肺良性肿瘤 急性胰腺炎 肺结核 支气管哮喘
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 主动脉夹层 气胸 二尖瓣关闭不全 IgA肾病 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
162,肾病综合征,肾小球肾炎 腹部恶性肿瘤 IgA肾病 肾病综合征 糖尿病 结肠息肉 肾动脉狭窄 肾结石 肾积水 慢性肾功能不全
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 糖尿病 高血压 脑卒中 结肠息肉 前列腺增生 肺恶性肿瘤 甲状腺肿 病毒性脑膜炎
148,肺炎,肺炎 肺恶性肿瘤 慢性阻塞性肺疾病 支气管扩张症 冠状动脉粥样硬化性心脏病 肺脓肿 腹部恶性肿瘤 肺结核 肠梗阻 胆石症
148,肺炎,肺炎 冠状动脉粥样硬化性心脏病 心律失常 支气管扩张症 胆石症 肾结石 肝恶性肿瘤 精索静脉曲张 肺结核 胆道感染
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
120,糖尿病,糖尿病 前列腺恶性肿瘤 结肠息肉 肾动脉狭窄 冠状动脉粥样硬化性心脏病 消化性溃疡 肺恶性肿瘤 腹部恶性肿瘤 甲状腺肿 脑卒中
22,冠状动脉粥样硬化性心脏病,食管良性肿瘤 结肠息肉 心律失常 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 肝恶性肿瘤 脑卒中 肺炎 胆石症 前列腺恶性肿瘤
148,肺炎,脑卒中 肺炎 冠状动脉粥样硬化性心脏病 胆石症 输尿管结石 心律失常 肾动脉狭窄 慢性阻塞性肺疾病 肾小球肾炎 肺恶性肿瘤
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 高脂血症 阑尾炎 肥厚性心肌病 甲状腺功能亢进症 IgA肾病 胃息肉 肾结石 肾结核
148,肺炎,肺炎 心律失常 肺结核 肺栓塞 肾结石 支气管扩张症 胃炎 甲状腺肿 肺脓肿 冠状动脉粥样硬化性心脏病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 痴呆 结肠息肉 心律失常 胃息肉 肺结核 甲状腺肿 肺恶性肿瘤 气胸
143,肺曲霉菌病,慢性阻塞性肺疾病 支气管哮喘 肺炎 支气管扩张症 肺曲霉菌病 肺恶性肿瘤 支气管炎 细支气管炎 冠状动脉粥样硬化性心脏病 心力衰竭
145,肺泡蛋白沉着症,肺炎 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 支气管哮喘 慢性阻塞性肺疾病 肺栓塞 肺间质纤维化 支气管炎 高血压 脑卒中
120,糖尿病,糖尿病 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺炎 肺肉芽肿 肺脓肿 心律失常 脑卒中 肾积水 肾结核
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 脑卒中 冠状动脉狭窄 肺栓塞 腹内疝 慢性肾功能不全 肺恶性肿瘤 高脂血症
166,肾结石,前列腺恶性肿瘤 腹部恶性肿瘤 脑卒中 肺炎 前列腺增生 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 高血压 肝恶性肿瘤 胆石症
246,高血压,冠状动脉粥样硬化性心脏病 心律失常 高血压 液气胸 肺炎 睡眠呼吸暂停低通气综合征 急性肾衰竭 心力衰竭 糖尿病 胃淋巴瘤
155,肺间质纤维化,肺炎 糖尿病 支气管哮喘 肺结核 肾病综合征 肾小球肾炎 肺间质纤维化 心律失常 冠状动脉粥样硬化性心脏病 慢性阻塞性肺疾病
119,精索静脉曲张,精索静脉曲张 输尿管结石 尿道损伤 输尿管狭窄 阑尾炎 附睾炎 肾积水 膀胱结石 冠状动脉粥样硬化性心脏病 鞘膜积液
24,前列腺恶性肿瘤,前列腺增生 前列腺恶性肿瘤 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 急性肾衰竭 腹部恶性肿瘤 前列腺恶性肿瘤 肥厚性心肌病 血小板减少 肝恶性肿瘤 肾病综合征 高脂血症
